event_id,date,location,latitude,longitude,disaster_type,severity,casualties,economic_loss_million_usd,duration_hours
427,1/18/10 18:00,Zone C,37.80352699,-122.109452,hurricane,9,9,329.901672,3
11810,5/8/11 1:00,Zone D,37.73457733,-122.0986506,earthquake,1,54,30.21689293,68
23956,9/25/12 3:00,Zone A,37.6079566,-121.6631504,hurricane,6,43,380.5362588,31
8526,12/22/10 5:00,Zone D,37.34644792,-122.0986294,hurricane,9,21,478.4899352,43
37074,3/25/14 17:00,Zone D,37.26510085,-122.0985018,industrial accident,1,90,324.3660901,26
819,2/4/10 2:00,Zone C,37.92544158,-122.1093048,hurricane,8,73,336.6970187,16
7625,11/14/10 16:00,Zone D,37.01308084,-122.0983951,hurricane,6,46,475.4461997,29
45899,3/28/15 10:00,Zone C,37.5204575,-122.1092913,fire,1,69,318.4457528,4
34048,11/19/13 15:00,Zone C,37.75031434,-122.1092484,hurricane,9,3,99.25275178,8
4040,6/18/10 7:00,Zone B,37.00104401,-122.1101948,hurricane,1,25,13.59985074,63
8512,12/21/10 15:00,Zone C,37.50269231,-122.1092407,industrial accident,7,17,279.6167424,6
21914,7/2/12 1:00,Zone A,37.60794793,-122.0554292,earthquake,5,20,254.4984133,69
3346,5/20/10 9:00,Zone C,37.46130324,-122.1091588,flood,6,66,413.2999178,65
43191,12/5/14 14:00,Zone C,37.0437101,-122.1091582,hurricane,1,92,361.0927072,15
29104,4/27/13 15:00,Zone D,37.2701688,-122.0983798,fire,2,3,310.1763726,45
26040,12/20/12 23:00,Zone D,37.99839941,-122.0983724,industrial accident,5,33,59.76267747,48
27519,2/20/13 14:00,Zone A,37.60779096,-122.3024193,earthquake,6,15,478.2300449,14
5685,8/25/10 20:00,Zone B,37.7387496,-122.1100753,flood,3,72,1.319831956,44
26586,1/12/13 17:00,Zone D,37.45773076,-122.0983678,flood,6,4,46.71271512,29
14192,8/15/11 7:00,Zone C,37.03558835,-122.109154,industrial accident,7,80,89.09642279,2
14219,8/16/11 10:00,Zone B,37.30678371,-122.1100264,flood,4,19,384.486765,14
10277,3/5/11 4:00,Zone D,37.56295937,-122.0982858,flood,9,2,45.11960213,22
43328,12/11/14 7:00,Zone C,37.2458674,-122.1089809,hurricane,4,24,454.9365501,10
39613,7/9/14 12:00,Zone C,37.71477851,-122.1087913,hurricane,7,28,493.1184791,22
23999,9/26/12 22:00,Zone D,37.27811282,-122.098262,fire,9,81,429.2881893,19
9580,2/4/11 3:00,Zone B,37.35843345,-122.1099343,industrial accident,2,74,299.702048,54
5742,8/28/10 5:00,Zone A,37.60768852,-121.7189897,earthquake,6,13,287.2436416,40
29206,5/1/13 21:00,Zone D,37.6914963,-122.0981917,flood,5,74,385.7161465,27
12536,6/7/11 7:00,Zone B,37.67294819,-122.1099033,fire,4,97,331.7662509,61
29559,5/16/13 14:00,Zone C,37.46373756,-122.1087725,fire,9,15,42.74734159,54
34494,12/8/13 5:00,Zone B,37.92364758,-122.1098103,industrial accident,8,0,440.393422,58
4287,6/28/10 14:00,Zone C,37.81470489,-122.1086688,flood,6,67,495.9871482,30
9600,2/4/11 23:00,Zone D,37.03336439,-122.0981718,fire,7,61,430.0913345,65
49203,8/13/15 2:00,Zone C,37.90829638,-122.1085869,industrial accident,7,7,94.46086431,34
16120,11/3/11 15:00,Zone B,37.39488503,-122.1096959,industrial accident,6,76,363.1950642,3
35837,2/2/14 4:00,Zone C,37.95461896,-122.1084419,hurricane,5,81,206.9689049,57
10817,3/27/11 16:00,Zone B,37.25217251,-122.1093591,industrial accident,3,40,30.08798192,7
29773,5/25/13 12:00,Zone A,37.60765561,-121.8574502,hurricane,7,30,176.0323417,23
35105,1/2/14 16:00,Zone C,37.21199123,-122.1084351,industrial accident,3,88,427.0080561,11
24554,10/20/12 1:00,Zone A,37.60760958,-121.8362012,flood,6,34,252.7340091,61
7879,11/25/10 6:00,Zone D,37.96674584,-122.0980765,flood,6,27,376.63872,9
35387,1/14/14 10:00,Zone B,37.11620573,-122.1093551,fire,4,85,288.5390741,48
49427,8/22/15 10:00,Zone D,37.44141429,-122.0980666,industrial accident,1,0,188.8275575,8
19211,3/11/12 10:00,Zone D,37.53618529,-122.0978991,hurricane,6,90,248.486277,13
48519,7/15/15 14:00,Zone C,37.06940761,-122.108322,earthquake,5,50,273.2982543,28
21345,6/8/12 8:00,Zone D,37.88843519,-122.0978822,hurricane,2,87,450.4192159,39
47289,5/25/15 8:00,Zone D,37.957199,-122.0977323,industrial accident,1,18,475.1265492,56
22717,8/4/12 12:00,Zone A,37.60737637,-122.4965211,hurricane,5,71,410.5296278,46
14849,9/11/11 16:00,Zone B,37.84717398,-122.1090499,industrial accident,2,55,129.3686638,53
14104,8/11/11 15:00,Zone C,37.80317952,-122.1082297,earthquake,5,61,60.7718692,27
44718,2/7/15 5:00,Zone B,37.96929863,-122.1089879,flood,1,14,184.8393955,70
34942,12/26/13 21:00,Zone B,37.47055484,-122.1089377,hurricane,6,70,6.668157542,28
17548,1/2/12 3:00,Zone C,37.29448562,-122.1081977,earthquake,9,0,229.563852,66
29346,5/7/13 17:00,Zone D,37.18916738,-122.0977196,fire,1,40,261.5816054,57
7907,11/26/10 10:00,Zone B,37.84040168,-122.1088195,earthquake,8,39,90.40993093,7
29128,4/28/13 15:00,Zone A,37.60727561,-121.6932634,earthquake,9,25,173.6894904,6
37067,3/25/14 10:00,Zone B,37.90753248,-122.1087188,flood,2,72,135.1163693,34
8099,12/4/10 10:00,Zone C,37.15739719,-122.1080576,flood,7,93,262.870417,49
21382,6/9/12 21:00,Zone D,37.22669139,-122.0976972,fire,9,81,464.3334684,9
349,1/15/10 12:00,Zone D,37.1829877,-122.0976487,earthquake,7,42,247.2499431,23
21225,6/3/12 8:00,Zone D,37.68728138,-122.0974189,fire,6,59,251.8130547,43
27424,2/16/13 15:00,Zone B,37.72686565,-122.1086673,fire,5,17,57.50210876,3
15655,10/15/11 6:00,Zone C,37.33764112,-122.1080481,fire,3,50,14.19831754,51
31886,8/21/13 13:00,Zone D,37.74557238,-122.0973465,fire,9,91,382.2526157,23
24323,10/10/12 10:00,Zone D,37.35750302,-122.0973447,earthquake,3,98,3.428020033,51
46897,5/9/15 0:00,Zone A,37.60726032,-121.527129,earthquake,2,76,280.0528607,50
41453,9/24/14 4:00,Zone B,37.61494788,-122.1086524,industrial accident,3,19,319.6171574,10
30453,6/22/13 20:00,Zone C,37.03548509,-122.1077985,industrial accident,6,34,51.65066971,23
29648,5/20/13 7:00,Zone C,37.03922124,-122.1076797,earthquake,9,39,224.8322158,43
45505,3/12/15 0:00,Zone A,37.60703875,-122.3577807,fire,5,71,27.50763032,18
1311,2/24/10 14:00,Zone B,37.47724304,-122.1086028,hurricane,8,17,219.3222292,50
5185,8/5/10 0:00,Zone A,37.60703842,-121.754683,earthquake,3,93,1.64356333,58
8138,12/6/10 1:00,Zone B,37.36998147,-122.1085356,industrial accident,6,56,128.4821597,54
22559,7/28/12 22:00,Zone C,37.19601136,-122.1076775,industrial accident,7,31,161.1689212,48
2897,5/1/10 16:00,Zone D,37.54377799,-122.0971717,earthquake,2,8,327.6717826,65
46461,4/20/15 20:00,Zone C,37.97092246,-122.1076518,fire,9,72,313.6345452,54
45196,2/27/15 3:00,Zone C,37.96621784,-122.1074772,flood,7,0,312.0791487,44
40019,7/26/14 10:00,Zone D,37.04007018,-122.0971368,hurricane,3,43,408.9863297,55
15308,9/30/11 19:00,Zone C,37.08691374,-122.1074469,earthquake,4,94,346.9688237,45
49335,8/18/15 14:00,Zone D,37.67115057,-122.0971297,fire,4,37,473.412225,68
37970,5/2/14 1:00,Zone B,37.11305437,-122.1084598,hurricane,3,11,192.5063416,13
10427,3/11/11 10:00,Zone C,37.01551642,-122.1073005,earthquake,5,47,22.98822299,38
1684,3/12/10 3:00,Zone A,37.60700965,-121.6330401,hurricane,7,68,248.0429143,40
10444,3/12/11 3:00,Zone A,37.60698877,-122.1922254,industrial accident,5,30,271.2827472,40
32076,8/29/13 11:00,Zone B,37.9408043,-122.1084125,flood,7,5,203.1315887,67
29224,5/2/13 15:00,Zone B,37.33464897,-122.1081408,flood,3,5,53.93659145,37
37246,4/1/14 21:00,Zone D,37.7488405,-122.0970006,fire,7,49,202.7251403,23
44096,1/12/15 7:00,Zone B,37.27516395,-122.1080671,hurricane,3,51,132.2524119,4
30315,6/17/13 2:00,Zone A,37.60697381,-122.0133805,earthquake,8,47,42.98787296,62
46741,5/2/15 12:00,Zone D,37.38792164,-122.096965,hurricane,1,96,31.55476979,8
24184,10/4/12 15:00,Zone A,37.60684142,-122.0572302,hurricane,3,1,402.9094933,56
2003,3/25/10 10:00,Zone C,37.35960677,-122.1072807,fire,4,26,238.0725509,53
45582,3/15/15 5:00,Zone A,37.60673365,-121.6852226,industrial accident,1,54,25.28081563,54
19589,3/27/12 4:00,Zone B,37.65409897,-122.1078461,flood,2,22,446.6664091,57
19505,3/23/12 16:00,Zone A,37.60670982,-121.7037021,fire,7,23,229.2737518,3
39051,6/16/14 2:00,Zone D,37.49875945,-122.0968994,industrial accident,2,6,363.4000436,23
33405,10/23/13 20:00,Zone A,37.60669302,-122.0303847,earthquake,1,84,490.9659676,69
47028,5/14/15 11:00,Zone D,37.48632003,-122.0968798,earthquake,6,39,396.5768561,3
34096,11/21/13 15:00,Zone A,37.60662222,-121.7861912,fire,4,42,290.1940309,23
35154,1/4/14 17:00,Zone B,37.97700587,-122.1076331,industrial accident,7,94,22.01736607,47
28102,3/16/13 21:00,Zone D,37.20327928,-122.0966452,fire,6,94,237.5355153,58
48094,6/27/15 21:00,Zone D,37.20681705,-122.0964928,flood,7,15,361.5751192,22
15160,9/24/11 15:00,Zone D,37.15842051,-122.0964445,hurricane,6,66,431.3572541,25
40593,8/19/14 8:00,Zone C,37.85527321,-122.1071103,earthquake,5,24,485.8666839,28
32288,9/7/13 7:00,Zone D,37.81637058,-122.0964355,industrial accident,9,70,192.4989674,68
4377,7/2/10 8:00,Zone C,37.92836474,-122.1070742,hurricane,6,25,308.1082287,18
11868,5/10/11 11:00,Zone A,37.60658296,-122.4276008,flood,9,5,407.3005277,12
45886,3/27/15 21:00,Zone C,37.56131181,-122.1068208,industrial accident,3,29,352.0343039,61
19248,3/12/12 23:00,Zone D,37.08530087,-122.096359,hurricane,5,40,33.88466101,20
32358,9/10/13 5:00,Zone B,37.45092174,-122.10763,industrial accident,8,3,234.3094615,59
10081,2/25/11 0:00,Zone C,37.68155088,-122.1068169,hurricane,2,98,484.6203938,62
24663,10/24/12 14:00,Zone A,37.60645208,-122.4018469,fire,7,39,473.096029,9
10593,3/18/11 8:00,Zone C,37.12746079,-122.1067504,fire,6,65,106.2342385,2
31013,7/16/13 4:00,Zone A,37.60644957,-121.7235629,fire,2,81,123.8565616,12
45039,2/20/15 14:00,Zone D,37.71251061,-122.0962209,earthquake,8,23,131.5371641,16
31593,8/9/13 8:00,Zone B,37.75713,-122.1074566,hurricane,4,87,182.1126917,68
3049,5/8/10 0:00,Zone C,37.71741145,-122.1067479,flood,9,97,438.7664466,3
45825,3/25/15 8:00,Zone B,37.70705741,-122.1074513,fire,2,50,410.9883033,55
7196,10/27/10 19:00,Zone B,37.89871557,-122.1073553,industrial accident,9,33,252.7289033,64
43351,12/12/14 6:00,Zone D,37.06614397,-122.0961316,industrial accident,3,91,267.3051982,6
24925,11/4/12 12:00,Zone C,37.50552593,-122.1066435,fire,1,72,208.4949698,52
1208,2/20/10 7:00,Zone C,37.77019531,-122.1065787,fire,2,21,301.9905198,20
31906,8/22/13 9:00,Zone A,37.60643647,-121.5046282,hurricane,8,29,155.1862336,6
27957,3/10/13 20:00,Zone B,37.17167407,-122.1073362,earthquake,3,17,336.5234668,29
18662,2/17/12 13:00,Zone D,37.35937869,-122.0961005,industrial accident,5,56,394.2267485,8
30749,7/5/13 4:00,Zone B,37.10116676,-122.1070653,hurricane,9,3,337.4997389,48
28451,3/31/13 10:00,Zone C,37.56599865,-122.10652,fire,1,14,36.36694279,60
41597,9/30/14 4:00,Zone D,37.59253555,-122.0960439,fire,6,5,82.66971899,44
3325,5/19/10 12:00,Zone D,37.79298905,-122.0960397,fire,4,4,373.5845432,63
33582,10/31/13 5:00,Zone C,37.11054461,-122.1065147,fire,6,45,291.8061547,67
16427,11/16/11 10:00,Zone D,37.54678762,-122.095966,flood,3,70,335.8536476,32
38552,5/26/14 7:00,Zone C,37.88441986,-122.1065095,hurricane,7,87,399.9047918,21
1919,3/21/10 22:00,Zone D,37.4639977,-122.09592,industrial accident,3,34,455.2068563,33
41737,10/6/14 0:00,Zone A,37.60632733,-121.980121,earthquake,8,49,288.4657526,17
23816,9/19/12 7:00,Zone B,37.39724938,-122.1069558,hurricane,9,46,144.8685969,17
13231,7/6/11 6:00,Zone C,37.6046114,-122.1065047,earthquake,2,39,352.2434633,65
38497,5/24/14 0:00,Zone D,37.23241146,-122.0957397,industrial accident,3,39,337.6784373,4
2539,4/16/10 18:00,Zone D,37.30668786,-122.0957189,industrial accident,9,22,477.9207703,33
18855,2/25/12 14:00,Zone D,37.34837526,-122.0955698,flood,8,62,401.3500379,3
7550,11/11/10 13:00,Zone D,37.17925825,-122.0955045,fire,5,43,72.57668055,49
7209,10/28/10 8:00,Zone C,37.51105483,-122.1064969,fire,8,52,63.26047913,64
21318,6/7/12 5:00,Zone C,37.35265581,-122.1064493,flood,3,22,26.71728788,6
8493,12/20/10 20:00,Zone B,37.23576589,-122.1069132,flood,8,2,332.9074258,58
121,1/6/10 0:00,Zone D,37.58685885,-122.0954096,industrial accident,8,37,180.0355507,7
17,1/1/10 16:00,Zone A,37.60631975,-122.4861885,earthquake,6,70,84.6791751,9
20036,4/14/12 19:00,Zone D,37.60160101,-122.0954041,industrial accident,3,43,249.3569044,44
31364,7/30/13 19:00,Zone A,37.60629244,-122.1989269,fire,1,16,309.4692313,64
9445,1/29/11 12:00,Zone A,37.60610681,-122.4897967,fire,7,99,220.6504843,17
39290,6/26/14 1:00,Zone D,37.43960903,-122.0953842,hurricane,4,17,252.0853513,34
45162,2/25/15 17:00,Zone A,37.60606665,-122.3820851,fire,8,39,62.79687759,36
32062,8/28/13 21:00,Zone C,37.04927745,-122.1064228,hurricane,8,63,331.1233333,17
40571,8/18/14 10:00,Zone A,37.60584815,-121.6727683,earthquake,9,93,475.7885707,64
27257,2/9/13 16:00,Zone C,37.17671721,-122.106334,flood,8,32,483.6541932,54
16653,11/25/11 20:00,Zone C,37.57407615,-122.106316,industrial accident,2,25,75.44069005,51
17435,12/28/11 10:00,Zone B,37.24871723,-122.1068534,fire,9,92,279.5245884,53
36084,2/12/14 11:00,Zone B,37.33694332,-122.1068464,hurricane,6,85,330.9209752,70
17901,1/16/12 20:00,Zone B,37.90276984,-122.1068273,earthquake,6,19,327.0960895,62
5738,8/28/10 1:00,Zone D,37.60646321,-122.095293,industrial accident,6,80,350.3504783,17
6946,10/17/10 9:00,Zone C,37.6543292,-122.1062748,flood,6,88,60.19217298,21
29116,4/28/13 3:00,Zone A,37.60559986,-122.3081109,industrial accident,6,79,343.822171,69
22470,7/25/12 5:00,Zone C,37.93737671,-122.1062727,flood,1,74,274.3637819,71
7809,11/22/10 8:00,Zone B,37.91395392,-122.1067849,hurricane,9,30,33.24523384,17
47604,6/7/15 11:00,Zone D,37.14113019,-122.0951587,earthquake,9,34,79.91660685,8
19290,3/14/12 17:00,Zone C,37.0823829,-122.1062613,earthquake,6,96,9.947172748,12
8236,12/10/10 3:00,Zone B,37.29266066,-122.1067184,hurricane,9,14,431.1700884,29
12932,6/23/11 19:00,Zone B,37.41221305,-122.1067138,fire,6,18,436.3091514,22
40508,8/15/14 19:00,Zone B,37.702998,-122.106614,hurricane,3,13,233.1190089,7
27747,3/2/13 2:00,Zone B,37.27376428,-122.1065108,flood,2,26,194.5286525,6
47742,6/13/15 5:00,Zone C,37.97598171,-122.1062145,industrial accident,5,30,304.4914359,59
25281,11/19/12 8:00,Zone B,37.34518643,-122.1064629,fire,9,43,28.51461754,63
12202,5/24/11 9:00,Zone D,37.00249276,-122.0951148,industrial accident,5,53,177.3973817,32
44454,1/27/15 5:00,Zone D,37.63417979,-122.0951044,industrial accident,9,70,33.62037351,2
16602,11/23/11 17:00,Zone A,37.60534619,-121.9076085,flood,7,30,175.9177477,36
35513,1/19/14 16:00,Zone B,37.70018862,-122.1063843,earthquake,6,3,195.3780824,24
3486,5/26/10 5:00,Zone B,37.13019849,-122.1063815,fire,6,71,429.4078968,3
41686,10/3/14 21:00,Zone D,37.95124906,-122.0949661,fire,6,58,168.506343,6
22721,8/4/12 16:00,Zone B,37.17314214,-122.1063265,industrial accident,2,94,444.8844103,58
21354,6/8/12 17:00,Zone D,37.31446713,-122.0949176,fire,9,11,110.3923711,48
29449,5/12/13 0:00,Zone D,37.204611,-122.0949133,fire,7,60,128.3071593,44
48711,7/23/15 14:00,Zone A,37.60504824,-122.4103144,industrial accident,5,34,388.6598093,4
32063,8/28/13 22:00,Zone C,37.96493054,-122.1060518,earthquake,2,8,111.4750297,21
16806,12/2/11 5:00,Zone B,37.41449777,-122.1061022,flood,3,8,352.6212464,50
16071,11/1/11 14:00,Zone C,37.18961145,-122.1058821,flood,7,18,217.2554881,55
31652,8/11/13 19:00,Zone A,37.60503506,-122.2374253,industrial accident,2,90,238.0917378,22
39100,6/18/14 3:00,Zone C,37.72727958,-122.105838,hurricane,9,35,391.5057459,18
37184,3/30/14 7:00,Zone B,37.75398918,-122.1060752,industrial accident,9,4,380.8439671,48
25727,12/7/12 22:00,Zone A,37.60496256,-121.9049819,hurricane,3,53,42.89825275,25
26128,12/24/12 15:00,Zone B,37.50651604,-122.1059897,industrial accident,8,36,48.35309217,30
27469,2/18/13 12:00,Zone C,37.631647,-122.1057404,industrial accident,5,19,261.0259265,20
45422,3/8/15 13:00,Zone A,37.60490169,-121.9557933,flood,9,24,456.0848562,57
32926,10/3/13 21:00,Zone D,37.54718203,-122.0947272,earthquake,9,32,448.1203505,26
41839,10/10/14 6:00,Zone D,37.65645897,-122.0946884,industrial accident,6,58,289.5179927,58
49806,9/7/15 5:00,Zone D,37.20779581,-122.0946729,hurricane,3,41,331.3099112,36
8025,12/1/10 8:00,Zone C,37.28032462,-122.1056882,industrial accident,1,61,239.3825425,26
9359,1/25/11 22:00,Zone B,37.95175755,-122.1057656,hurricane,8,73,139.4296999,34
30900,7/11/13 11:00,Zone A,37.60488001,-122.0478918,fire,6,11,179.0964549,4
23474,9/5/12 1:00,Zone B,37.47477266,-122.1057341,hurricane,7,91,202.4184134,12
15056,9/20/11 7:00,Zone C,37.72905066,-122.1055777,flood,9,22,475.226687,51
41002,9/5/14 9:00,Zone C,37.49890348,-122.1055579,hurricane,2,55,353.9808473,26
26015,12/19/12 22:00,Zone C,37.38732638,-122.1054503,industrial accident,3,13,284.0113599,59
5363,8/12/10 10:00,Zone A,37.60482293,-122.191737,flood,8,47,60.77282694,63
39434,7/2/14 1:00,Zone D,37.78541945,-122.0946159,earthquake,6,89,492.1912045,14
26970,1/28/13 17:00,Zone C,37.13579768,-122.1053688,industrial accident,6,12,87.25561974,64
29872,5/29/13 15:00,Zone B,37.74626556,-122.1056302,hurricane,8,4,392.5829784,15
47243,5/23/15 10:00,Zone C,37.79858224,-122.1052947,flood,7,81,228.8033131,24
2167,4/1/10 6:00,Zone D,37.22746139,-122.0945232,fire,2,47,494.5540196,14
45765,3/22/15 20:00,Zone C,37.74896739,-122.1052886,fire,5,1,47.81544721,12
41244,9/15/14 11:00,Zone A,37.60480429,-121.52305,fire,6,54,235.4439257,62
14701,9/5/11 12:00,Zone B,37.76566231,-122.1055933,hurricane,5,83,36.26036689,43
11203,4/12/11 18:00,Zone A,37.60472272,-121.7596554,hurricane,4,82,169.8903439,69
5586,8/21/10 17:00,Zone A,37.60470198,-121.8851162,hurricane,5,45,6.109817559,50
43282,12/9/14 9:00,Zone A,37.60463334,-122.0286005,earthquake,6,49,423.1713523,66
39225,6/23/14 8:00,Zone C,37.84285155,-122.1051439,flood,4,65,393.7675041,39
39834,7/18/14 17:00,Zone C,37.46012396,-122.105065,hurricane,9,75,493.6046461,53
47799,6/15/15 14:00,Zone D,37.7067376,-122.0944593,industrial accident,9,86,427.430207,57
40022,7/26/14 13:00,Zone C,37.94484971,-122.1049844,earthquake,6,21,93.53566756,64
17854,1/14/12 21:00,Zone D,37.23061909,-122.0944034,hurricane,1,96,17.40734583,35
19040,3/4/12 7:00,Zone A,37.60460385,-121.6904763,flood,6,53,314.9783987,30
47138,5/19/15 1:00,Zone B,37.3291226,-122.1055339,fire,2,98,385.813944,68
2784,4/26/10 23:00,Zone C,37.75042706,-122.10495,flood,1,22,1.392345681,18
41458,9/24/14 9:00,Zone D,37.99196933,-122.0943904,flood,1,24,469.7033297,23
12576,6/8/11 23:00,Zone B,37.12335183,-122.1055176,earthquake,9,34,176.9454633,66
20016,4/13/12 23:00,Zone A,37.60443023,-122.4225327,industrial accident,7,62,251.93721,63
45485,3/11/15 4:00,Zone C,37.81705234,-122.1048032,industrial accident,8,92,451.4848288,25
35591,1/22/14 22:00,Zone A,37.60421933,-122.350447,flood,3,53,399.9397551,49
19691,3/31/12 10:00,Zone C,37.6291805,-122.1047891,hurricane,4,52,88.56892591,3
7502,11/9/10 13:00,Zone A,37.60399993,-121.6254137,fire,5,99,56.21736604,11
19326,3/16/12 5:00,Zone D,37.24919697,-122.0942502,flood,2,43,491.9711623,21
49383,8/20/15 14:00,Zone B,37.49338936,-122.1053353,earthquake,6,38,268.4662326,23
23452,9/4/12 3:00,Zone D,37.26012806,-122.094099,hurricane,4,69,95.79122979,12
13935,8/4/11 14:00,Zone B,37.44240834,-122.1053256,fire,2,98,9.306769728,40
2697,4/23/10 8:00,Zone D,37.80522478,-122.0940407,hurricane,2,69,167.8150318,23
4400,7/3/10 7:00,Zone C,37.73897272,-122.1046922,industrial accident,4,80,56.10514841,49
48228,7/3/15 11:00,Zone D,37.31854657,-122.0940231,flood,3,55,157.8688021,53
31345,7/30/13 0:00,Zone B,37.53069421,-122.1051321,industrial accident,3,24,461.8714324,69
47805,6/15/15 20:00,Zone D,37.79230885,-122.0940193,flood,5,7,493.6550391,3
9707,2/9/11 10:00,Zone B,37.93126143,-122.1050622,flood,7,62,337.7799674,49
5297,8/9/10 16:00,Zone C,37.59642625,-122.1046854,hurricane,3,30,286.0100259,38
30640,6/30/13 15:00,Zone A,37.60396127,-122.3335354,earthquake,4,85,255.2319533,27
29160,4/29/13 23:00,Zone C,37.29647149,-122.1046806,fire,7,26,384.2005808,66
45973,3/31/15 12:00,Zone B,37.58356922,-122.1050303,flood,3,64,247.7817257,54
6297,9/20/10 8:00,Zone B,37.45445277,-122.1049449,industrial accident,2,17,12.74965987,69
47262,5/24/15 5:00,Zone A,37.6039498,-121.8488639,hurricane,7,50,229.655444,66
44816,2/11/15 7:00,Zone B,37.43284434,-122.104891,industrial accident,1,91,182.9354363,33
46231,4/11/15 6:00,Zone D,37.67179793,-122.0940159,flood,6,90,110.2961701,54
12739,6/15/11 18:00,Zone C,37.90260028,-122.1044603,earthquake,1,21,147.7758977,21
15667,10/15/11 18:00,Zone C,37.81334124,-122.1044249,fire,6,81,413.5860825,69
8130,12/5/10 17:00,Zone D,37.67417629,-122.0938662,industrial accident,1,82,165.0007352,65
21613,6/19/12 12:00,Zone B,37.75052754,-122.1048466,fire,2,89,351.9888686,14
31118,7/20/13 13:00,Zone C,37.3914004,-122.104393,flood,5,77,23.68311295,53
27630,2/25/13 5:00,Zone A,37.60388174,-122.4319807,fire,3,34,337.9135566,53
45985,4/1/15 0:00,Zone C,37.44466797,-122.1042808,flood,1,92,342.3175464,52
7989,11/29/10 20:00,Zone A,37.6035571,-122.2753879,earthquake,2,60,238.7088562,65
16833,12/3/11 8:00,Zone B,37.62347678,-122.1047832,hurricane,1,82,151.3720729,61
30990,7/15/13 5:00,Zone C,37.07080613,-122.1041677,industrial accident,2,71,242.2550976,42
19598,3/27/12 13:00,Zone D,37.68798753,-122.0938516,earthquake,3,12,15.31951419,9
23394,9/1/12 17:00,Zone C,37.25648246,-122.1041379,hurricane,7,42,402.6741956,20
29007,4/23/13 14:00,Zone D,37.17994277,-122.0937534,flood,1,0,474.078711,67
29271,5/4/13 14:00,Zone A,37.60354607,-121.7041459,industrial accident,1,40,115.504868,37
42867,11/22/14 2:00,Zone A,37.60347992,-121.7970654,earthquake,7,39,60.88158377,63
25280,11/19/12 7:00,Zone A,37.60347357,-121.5817916,fire,6,11,349.653564,68
25180,11/15/12 3:00,Zone C,37.49500481,-122.1040575,hurricane,6,44,238.8839882,25
43428,12/15/14 11:00,Zone D,37.29198966,-122.0937512,earthquake,7,62,458.599867,33
9857,2/15/11 16:00,Zone D,37.22166178,-122.0936718,hurricane,1,86,132.5452017,5
30702,7/3/13 5:00,Zone B,37.03751788,-122.1046722,industrial accident,2,72,420.6671655,63
48948,8/2/15 11:00,Zone B,37.44223118,-122.1046658,fire,8,65,216.6526659,42
39981,7/24/14 20:00,Zone A,37.60346092,-121.9473813,hurricane,8,90,280.6938881,54
3940,6/14/10 3:00,Zone D,37.25781798,-122.0936111,fire,3,3,1.103254247,30
2623,4/20/10 6:00,Zone C,37.44202108,-122.1039599,earthquake,2,59,464.3516053,46
45250,3/1/15 9:00,Zone A,37.60339706,-121.5973216,hurricane,8,98,293.1605444,47
18258,1/31/12 17:00,Zone D,37.90013419,-122.0936072,industrial accident,6,36,442.1772183,63
10176,2/28/11 23:00,Zone A,37.60339648,-121.7694239,industrial accident,7,80,444.3948975,31
49837,9/8/15 12:00,Zone B,37.52558208,-122.1045748,industrial accident,9,49,348.5793797,22
42539,11/8/14 10:00,Zone B,37.98089606,-122.1045711,hurricane,2,40,43.17254961,1
8991,1/10/11 14:00,Zone A,37.60338899,-122.3969555,fire,7,42,238.752809,20
22538,7/28/12 1:00,Zone C,37.4473738,-122.1039402,earthquake,1,88,317.1094006,50
8259,12/11/10 2:00,Zone A,37.60335466,-121.6840019,fire,1,99,270.773226,40
28296,3/24/13 23:00,Zone D,37.23651328,-122.0935564,fire,6,98,215.8422731,65
33295,10/19/13 6:00,Zone C,37.35527893,-122.103927,fire,3,57,417.0250983,66
39519,7/5/14 14:00,Zone C,37.00775238,-122.1037902,fire,9,32,323.2845527,5
39156,6/20/14 11:00,Zone A,37.60323666,-122.0702379,flood,1,75,339.2617188,48
11470,4/23/11 21:00,Zone A,37.60317463,-122.3548791,flood,9,77,40.36455736,34
42643,11/12/14 18:00,Zone A,37.60309715,-121.9556207,fire,5,8,30.50988137,68
25765,12/9/12 12:00,Zone D,37.32176436,-122.0935407,industrial accident,8,39,430.0970189,14
17488,12/30/11 15:00,Zone C,37.75171659,-122.103749,fire,1,75,411.188395,33
31042,7/17/13 9:00,Zone D,37.05091659,-122.093474,earthquake,8,60,363.9564802,14
33562,10/30/13 9:00,Zone D,37.84167754,-122.0933676,fire,8,67,205.4766507,15
18532,2/12/12 3:00,Zone A,37.60299222,-122.0120754,industrial accident,5,28,331.4380621,7
21792,6/26/12 23:00,Zone C,37.92266719,-122.1036828,fire,7,73,50.41250606,57
46142,4/7/15 13:00,Zone C,37.65317918,-122.1036827,flood,7,75,24.04080896,33
32465,9/14/13 16:00,Zone C,37.36570767,-122.1036224,flood,3,44,205.6450934,39
16935,12/7/11 14:00,Zone C,37.52603951,-122.1035791,earthquake,5,68,393.8569166,7
2408,4/11/10 7:00,Zone B,37.27712788,-122.1045671,flood,4,37,336.7370933,13
36060,2/11/14 11:00,Zone C,37.92019059,-122.1035571,industrial accident,8,58,280.9580161,51
38081,5/6/14 16:00,Zone A,37.60285248,-121.6502919,fire,3,9,414.138153,49
