user_id,text,timestamp,latitude,longitude,clean_text,zone_id
103993,emergency in Zone A,2023-01-13 01:50:00,37.57182114223083,-121.96511600149624,emergency in zone a,11.0
191604,earthquake felt,2023-01-13 01:51:00,37.38020315633454,-122.31982516820273,earthquake felt,49.0
140176,flood near river,2023-01-13 01:52:00,37.88154041738424,-122.16989490499276,flood near river,18.0
138782,evacuate Zone C,2023-01-13 01:53:00,37.110060447393856,-121.6926220235872,evacuate zone c,8.0
137542,evacuate Zone C,2023-01-13 01:54:00,37.01439928620745,-122.35774249950398,evacuate zone c,24.0
161988,emergency in Zone A,2023-01-13 01:55:00,37.88329470367413,-122.12495806204164,emergency in zone a,18.0
137149,emergency in Zone A,2023-01-13 01:56:00,37.7296247236586,-121.62680625369823,emergency in zone a,41.0
140357,evacuate Zone C,2023-01-13 01:57:00,37.8793924061402,-122.37471804152682,evacuate zone c,1.0
113297,flood near river,2023-01-13 01:58:00,37.83780101482476,-122.11236598708037,flood near river,38.0
123154,evacuate Zone C,2023-01-13 01:59:00,37.50797668293643,-122.0191481535178,evacuate zone c,11.0
157512,earthquake felt,2023-01-13 02:00:00,37.89365942826647,-122.35911323844252,earthquake felt,40.0
184103,evacuate Zone C,2023-01-13 02:01:00,37.176582626038005,-121.63238444273132,evacuate zone c,13.0
105130,flood near river,2023-01-13 02:02:00,37.210253355728334,-122.3303959737418,flood near river,39.0
141162,emergency in Zone A,2023-01-13 02:03:00,37.64004606171617,-122.0007474886018,emergency in zone a,3.0
177122,earthquake felt,2023-01-13 02:04:00,37.31314909743377,-122.11513005935072,earthquake felt,36.0
164089,emergency in Zone A,2023-01-13 02:05:00,37.90005951054587,-121.5780638718114,emergency in zone a,27.0
162988,fire in downtown,2023-01-13 02:06:00,37.19206137699851,-121.69642271490332,fire in downtown,4.0
183635,earthquake felt,2023-01-13 02:07:00,37.65738206484268,-122.1189064251784,earthquake felt,35.0
136354,evacuate Zone C,2023-01-13 02:08:00,37.26966586969563,-122.0406311249384,evacuate zone c,36.0
196298,fire in downtown,2023-01-13 02:09:00,37.6856551295152,-121.9938012456047,fire in downtown,3.0
106140,emergency in Zone A,2023-01-13 02:10:00,37.90174458340869,-122.12145632352036,emergency in zone a,18.0
160987,evacuate Zone C,2023-01-13 02:11:00,37.54935594554438,-122.4843648196323,evacuate zone c,7.0
167626,flood near river,2023-01-13 02:12:00,37.80076663679959,-122.14168000238334,flood near river,38.0
197032,evacuate Zone C,2023-01-13 02:13:00,37.293550856903245,-122.41938973098672,evacuate zone c,17.0
121776,fire in downtown,2023-01-13 02:14:00,37.75751432167971,-121.87579659400996,fire in downtown,10.0
122025,earthquake felt,2023-01-13 02:15:00,37.75277611484041,-122.042283874467,earthquake felt,38.0
152383,fire in downtown,2023-01-13 02:16:00,37.69881633201443,-121.9650674784629,fire in downtown,3.0
109888,flood near river,2023-01-13 02:17:00,37.50069830389473,-122.34079094189914,flood near river,43.0
199702,fire in downtown,2023-01-13 02:18:00,37.28281218399825,-121.82118378650102,fire in downtown,28.0
189688,evacuate Zone C,2023-01-13 02:19:00,37.765275976213054,-122.31268441928836,evacuate zone c,12.0
191932,emergency in Zone A,2023-01-13 02:20:00,37.26523601617912,-121.70603543330016,emergency in zone a,21.0
188414,fire in downtown,2023-01-13 02:21:00,37.81890981733872,-121.59144259135668,fire in downtown,6.0
146956,earthquake felt,2023-01-13 02:22:00,37.66992027729047,-121.8819720750394,earthquake felt,23.0
180311,fire in downtown,2023-01-13 02:23:00,37.96252736353231,-122.22979806600368,fire in downtown,40.0
182375,emergency in Zone A,2023-01-13 02:24:00,37.59686202316372,-121.60112558040166,emergency in zone a,30.0
143561,evacuate Zone C,2023-01-13 02:25:00,37.10026896619748,-121.69669709848404,evacuate zone c,8.0
134901,fire in downtown,2023-01-13 02:26:00,37.04420656171028,-122.48726096180384,fire in downtown,9.0
138443,evacuate Zone C,2023-01-13 02:27:00,37.9034237416076,-121.96778559659948,evacuate zone c,34.0
154515,fire in downtown,2023-01-13 02:28:00,37.95337845720002,-122.49643275846896,fire in downtown,1.0
149366,flood near river,2023-01-13 02:29:00,37.59698439570364,-122.09666159948328,flood near river,15.0
148903,fire in downtown,2023-01-13 02:30:00,37.8553410268385,-121.5600879109896,fire in downtown,27.0
179311,flood near river,2023-01-13 02:31:00,37.96845525152448,-121.90126056064985,flood near river,25.0
178931,earthquake felt,2023-01-13 02:32:00,37.92091897481284,-121.6746669646871,earthquake felt,42.0
177762,evacuate Zone C,2023-01-13 02:33:00,37.15421651273515,-122.4371472068308,evacuate zone c,9.0
116707,earthquake felt,2023-01-13 02:34:00,37.45461366461326,-121.7539373772817,earthquake felt,0.0
148696,fire in downtown,2023-01-13 02:35:00,37.97802437585025,-121.71216980278965,fire in downtown,42.0
159422,evacuate Zone C,2023-01-13 02:36:00,37.69057722188905,-121.5485856063527,evacuate zone c,41.0
173158,evacuate Zone C,2023-01-13 02:37:00,37.85945555220868,-121.60060577692664,evacuate zone c,6.0
111658,flood near river,2023-01-13 02:38:00,37.465068689635714,-121.74862559127357,flood near river,0.0
122263,fire in downtown,2023-01-13 02:39:00,37.28454525887826,-121.50573867943906,fire in downtown,13.0
131187,earthquake felt,2023-01-13 02:40:00,37.59616702196033,-121.6153950885258,earthquake felt,30.0
169341,fire in downtown,2023-01-13 02:41:00,37.72070900633472,-121.6691598874161,fire in downtown,19.0
185104,emergency in Zone A,2023-01-13 02:42:00,37.63290777010081,-121.6286634006954,emergency in zone a,19.0
152255,evacuate Zone C,2023-01-13 02:43:00,37.01215419326854,-122.24226261840715,evacuate zone c,24.0
142984,earthquake felt,2023-01-13 02:44:00,37.39917099521463,-122.23565797297437,earthquake felt,5.0
107346,fire in downtown,2023-01-13 02:45:00,37.49867187346953,-121.9601087823658,fire in downtown,11.0
122348,flood near river,2023-01-13 02:46:00,37.27072426605463,-121.59057140868023,flood near river,13.0
160508,earthquake felt,2023-01-13 02:47:00,37.94381719245077,-121.53940136125728,earthquake felt,27.0
116618,emergency in Zone A,2023-01-13 02:48:00,37.91749259828568,-122.31793854782548,emergency in zone a,40.0
135145,fire in downtown,2023-01-13 02:49:00,37.71301308736491,-122.08312251813254,fire in downtown,3.0
130286,flood near river,2023-01-13 02:50:00,37.50372206280423,-122.28125142156853,flood near river,43.0
164879,fire in downtown,2023-01-13 02:51:00,37.07057035447442,-121.67444627061944,fire in downtown,8.0
192095,emergency in Zone A,2023-01-13 02:52:00,37.67752636781493,-122.4019433681706,emergency in zone a,20.0
129504,evacuate Zone C,2023-01-13 02:53:00,37.50475637812868,-122.13171664773614,evacuate zone c,33.0
165506,evacuate Zone C,2023-01-13 02:54:00,37.62062417000727,-121.9865454689841,evacuate zone c,3.0
105886,emergency in Zone A,2023-01-13 02:55:00,37.2933604005416,-121.61385598949106,emergency in zone a,13.0
143539,flood near river,2023-01-13 02:56:00,37.95072551578032,-122.32061162207516,flood near river,40.0
165423,evacuate Zone C,2023-01-13 02:57:00,37.13585607491891,-121.52302971375202,evacuate zone c,32.0
194849,flood near river,2023-01-13 02:58:00,37.26868046518064,-121.96285409673114,flood near river,46.0
196555,earthquake felt,2023-01-13 02:59:00,37.91235071481694,-121.95591104005064,earthquake felt,34.0
150647,earthquake felt,2023-01-13 03:00:00,37.64143906772031,-122.19378641638151,earthquake felt,35.0
137239,earthquake felt,2023-01-13 03:01:00,37.5908371449455,-122.44449661307895,earthquake felt,7.0
108247,flood near river,2023-01-13 03:02:00,37.2108391630258,-121.65020861028614,flood near river,13.0
104093,emergency in Zone A,2023-01-13 03:03:00,37.89239300951253,-122.30228197167932,emergency in zone a,40.0
198334,flood near river,2023-01-13 03:04:00,37.84419960092728,-122.17864205446163,flood near river,18.0
177212,evacuate Zone C,2023-01-13 03:05:00,37.46950717076167,-122.0489640397106,evacuate zone c,33.0
163023,evacuate Zone C,2023-01-13 03:06:00,37.37875183712216,-121.600119843264,evacuate zone c,44.0
136541,evacuate Zone C,2023-01-13 03:07:00,37.333458061758016,-122.45274505301144,evacuate zone c,17.0
152663,flood near river,2023-01-13 03:08:00,37.80624515749706,-121.72193694636792,flood near river,6.0
131468,fire in downtown,2023-01-13 03:09:00,37.607480089723694,-122.45459195372696,fire in downtown,7.0
168114,fire in downtown,2023-01-13 03:10:00,37.95546180832875,-121.77931834630262,fire in downtown,42.0
169622,evacuate Zone C,2023-01-13 03:11:00,37.30539204924496,-122.3581029799878,evacuate zone c,49.0
186398,fire in downtown,2023-01-13 03:12:00,37.22020835913551,-122.22406974356072,fire in downtown,37.0
185930,earthquake felt,2023-01-13 03:13:00,37.06739364074874,-122.04481241527228,earthquake felt,14.0
175363,fire in downtown,2023-01-13 03:14:00,37.14120043764793,-121.55364555756064,fire in downtown,32.0
104676,evacuate Zone C,2023-01-13 03:15:00,37.52475037700607,-122.29851771121706,evacuate zone c,43.0
154404,earthquake felt,2023-01-13 03:16:00,37.16976666041742,-122.02987233109694,earthquake felt,26.0
102477,flood near river,2023-01-13 03:17:00,37.15665055950531,-122.24819749415512,flood near river,37.0
180922,emergency in Zone A,2023-01-13 03:18:00,37.01572264742925,-121.60349697668066,emergency in zone a,32.0
110348,emergency in Zone A,2023-01-13 03:19:00,37.05305209172334,-122.36133526136564,emergency in zone a,9.0
166344,fire in downtown,2023-01-13 03:20:00,37.9292243148051,-122.45699723526354,fire in downtown,1.0
188862,earthquake felt,2023-01-13 03:21:00,37.11265332415917,-122.36753097583492,earthquake felt,39.0
112924,flood near river,2023-01-13 03:22:00,37.49546096719136,-122.45762849001052,flood near river,22.0
190165,flood near river,2023-01-13 03:23:00,37.41543990137234,-122.31860719165807,flood near river,43.0
187625,flood near river,2023-01-13 03:24:00,37.29041508539744,-122.00627396829212,flood near river,36.0
178948,fire in downtown,2023-01-13 03:25:00,37.40565462380937,-121.60326891131554,fire in downtown,44.0
119642,evacuate Zone C,2023-01-13 03:26:00,37.16050127772403,-122.20766804619464,evacuate zone c,37.0
103440,emergency in Zone A,2023-01-13 03:27:00,37.56448105110682,-122.35930311941613,emergency in zone a,7.0
172845,evacuate Zone C,2023-01-13 03:28:00,37.92772169513197,-122.3590244099808,evacuate zone c,40.0
124214,flood near river,2023-01-13 03:29:00,37.54916882993271,-122.13658827649088,flood near river,15.0
186867,fire in downtown,2023-01-13 03:30:00,37.81906939873762,-122.45570800533989,fire in downtown,20.0
121892,earthquake felt,2023-01-13 03:31:00,37.108637432508864,-121.97655671433832,earthquake felt,14.0
151879,fire in downtown,2023-01-13 03:32:00,37.54859568961172,-121.6572249455322,fire in downtown,0.0
112210,fire in downtown,2023-01-13 03:33:00,37.34205435172036,-122.27602453940908,fire in downtown,49.0
135751,evacuate Zone C,2023-01-13 03:34:00,37.64920716571814,-122.3607751320747,evacuate zone c,47.0
188431,flood near river,2023-01-13 03:35:00,37.4904771677157,-121.7392872210743,flood near river,0.0
104119,emergency in Zone A,2023-01-13 03:36:00,37.31116326143073,-121.65600974120636,emergency in zone a,21.0
161810,flood near river,2023-01-13 03:37:00,37.611437341492575,-122.412853457897,flood near river,7.0
147270,earthquake felt,2023-01-13 03:38:00,37.774861832100704,-121.70117331777828,earthquake felt,6.0
156410,fire in downtown,2023-01-13 03:39:00,37.83920952948708,-122.16193604405204,fire in downtown,38.0
135480,emergency in Zone A,2023-01-13 03:40:00,37.01145500596628,-122.49909703084644,emergency in zone a,9.0
173398,evacuate Zone C,2023-01-13 03:41:00,37.453153421510535,-122.0253380798936,evacuate zone c,33.0
183978,flood near river,2023-01-13 03:42:00,37.98171280328126,-122.41914637590484,flood near river,1.0
139274,evacuate Zone C,2023-01-13 03:43:00,37.04686499668715,-122.43303011717433,evacuate zone c,9.0
136219,emergency in Zone A,2023-01-13 03:44:00,37.15483585685704,-122.2834133346584,emergency in zone a,39.0
101849,flood near river,2023-01-13 03:45:00,37.43990843978104,-122.44894136770807,flood near river,22.0
189018,evacuate Zone C,2023-01-13 03:46:00,37.21961688367098,-121.95279789639928,evacuate zone c,46.0
146633,flood near river,2023-01-13 03:47:00,37.49993154248772,-122.49231763588983,flood near river,22.0
145515,evacuate Zone C,2023-01-13 03:48:00,37.39205771980544,-122.36064365629528,evacuate zone c,49.0
131838,emergency in Zone A,2023-01-13 03:49:00,37.83385421638538,-122.30029838178612,emergency in zone a,12.0
161322,flood near river,2023-01-13 03:50:00,37.295544095400864,-122.02281571157836,flood near river,36.0
189603,evacuate Zone C,2023-01-13 03:51:00,37.80685874513259,-122.39746889613156,evacuate zone c,20.0
110821,flood near river,2023-01-13 03:52:00,37.0436020362156,-122.2538696957468,flood near river,24.0
199862,flood near river,2023-01-13 03:53:00,37.21320403329073,-121.67035117555535,flood near river,4.0
154090,flood near river,2023-01-13 03:54:00,37.34910963264785,-122.07704067295955,flood near river,36.0
128940,emergency in Zone A,2023-01-13 03:55:00,37.47599994089053,-122.1494077459448,emergency in zone a,33.0
130752,fire in downtown,2023-01-13 03:56:00,37.0980681217912,-121.66693837240028,fire in downtown,8.0
178224,fire in downtown,2023-01-13 03:57:00,37.72200534126721,-121.71806711393111,fire in downtown,19.0
196715,flood near river,2023-01-13 03:58:00,37.47840122961305,-122.38366048254268,flood near river,22.0
100337,emergency in Zone A,2023-01-13 03:59:00,37.13408490949246,-122.06322677167954,emergency in zone a,26.0
157214,emergency in Zone A,2023-01-13 04:00:00,37.701492832132914,-121.51619737437004,emergency in zone a,41.0
171080,fire in downtown,2023-01-13 04:01:00,37.29530663120634,-122.08670303461712,fire in downtown,36.0
132336,fire in downtown,2023-01-13 04:02:00,37.36179021267504,-122.26943390162111,fire in downtown,5.0
119036,flood near river,2023-01-13 04:03:00,37.09453665977724,-122.02751988649534,flood near river,14.0
102274,flood near river,2023-01-13 04:04:00,37.862180627608325,-122.12579485125808,flood near river,38.0
175405,evacuate Zone C,2023-01-13 04:05:00,37.87871094833573,-122.3500310526992,evacuate zone c,40.0
145064,fire in downtown,2023-01-13 04:06:00,37.99083002346072,-122.0283188274114,fire in downtown,34.0
187133,evacuate Zone C,2023-01-13 04:07:00,37.76670936603939,-121.72845770344124,evacuate zone c,31.0
186979,evacuate Zone C,2023-01-13 04:08:00,37.64311086731927,-121.7505680133747,evacuate zone c,19.0
115873,flood near river,2023-01-13 04:09:00,37.899088435553466,-121.86103826890232,flood near river,25.0
188100,earthquake felt,2023-01-13 04:10:00,37.47748045358168,-122.35904842958216,earthquake felt,43.0
179824,earthquake felt,2023-01-13 04:11:00,37.495306403021246,-122.41907313180408,earthquake felt,22.0
129018,fire in downtown,2023-01-13 04:12:00,37.10943411842283,-122.30705528815672,fire in downtown,24.0
151399,evacuate Zone C,2023-01-13 04:13:00,37.56852091860075,-122.0879457073278,evacuate zone c,15.0
103132,emergency in Zone A,2023-01-13 04:14:00,37.152160563885865,-121.62342398404203,emergency in zone a,13.0
148544,emergency in Zone A,2023-01-13 04:15:00,37.02923018378084,-122.24392370526694,emergency in zone a,24.0
154341,flood near river,2023-01-13 04:16:00,37.204842936157625,-122.13854324403414,flood near river,26.0
121682,evacuate Zone C,2023-01-13 04:17:00,37.67218212960336,-122.2612026205157,evacuate zone c,47.0
173072,earthquake felt,2023-01-13 04:18:00,37.34816682460711,-121.8368122998247,earthquake felt,28.0
131364,earthquake felt,2023-01-13 04:19:00,37.64301611534392,-121.68028665355509,earthquake felt,19.0
140329,emergency in Zone A,2023-01-13 04:20:00,37.68041466057583,-121.8745139208946,emergency in zone a,23.0
188179,evacuate Zone C,2023-01-13 04:21:00,37.38438382335351,-121.50783882300244,evacuate zone c,44.0
129911,emergency in Zone A,2023-01-13 04:22:00,37.00025922808288,-122.01417214414718,emergency in zone a,14.0
130517,flood near river,2023-01-13 04:23:00,37.921581994568086,-121.6849944156067,flood near river,42.0
119038,flood near river,2023-01-13 04:24:00,37.38990292972497,-121.56785014946792,flood near river,44.0
163840,evacuate Zone C,2023-01-13 04:25:00,37.20619153682623,-122.4289920405301,evacuate zone c,17.0
188226,evacuate Zone C,2023-01-13 04:26:00,37.87128047865749,-122.0607494357596,evacuate zone c,38.0
107534,earthquake felt,2023-01-13 04:27:00,37.45403022415789,-122.12419213034109,earthquake felt,33.0
193874,evacuate Zone C,2023-01-13 04:28:00,37.1218564746304,-121.67619973147904,evacuate zone c,8.0
148413,emergency in Zone A,2023-01-13 04:29:00,37.58898320090076,-122.0941604701964,emergency in zone a,15.0
175217,emergency in Zone A,2023-01-13 04:30:00,37.30570192181325,-122.03259873013782,emergency in zone a,36.0
186149,flood near river,2023-01-13 04:31:00,37.455551046878185,-122.06284104156016,flood near river,33.0
199599,fire in downtown,2023-01-13 04:32:00,37.58324050791253,-121.78463402772854,fire in downtown,48.0
154825,earthquake felt,2023-01-13 04:33:00,37.18803936524027,-121.60773883193572,earthquake felt,13.0
169441,fire in downtown,2023-01-13 04:34:00,37.35793082742436,-122.2892038765454,fire in downtown,49.0
160595,fire in downtown,2023-01-13 04:35:00,37.46472609172545,-121.74288586329844,fire in downtown,0.0
137693,flood near river,2023-01-13 04:36:00,37.72454125278523,-121.88557652698796,flood near river,23.0
137696,earthquake felt,2023-01-13 04:37:00,37.309659780192014,-122.25049398916435,earthquake felt,49.0
145783,earthquake felt,2023-01-13 04:38:00,37.04087365882748,-122.05431711762,earthquake felt,14.0
136099,earthquake felt,2023-01-13 04:39:00,37.81171829313334,-122.4624519634458,earthquake felt,20.0
108212,emergency in Zone A,2023-01-13 04:40:00,37.95082991715771,-121.53994260875784,emergency in zone a,27.0
128706,fire in downtown,2023-01-13 04:41:00,37.45708438816156,-121.8296565737433,fire in downtown,45.0
123767,evacuate Zone C,2023-01-13 04:42:00,37.665536285404905,-121.72934060101346,evacuate zone c,19.0
179530,earthquake felt,2023-01-13 04:43:00,37.763309016170766,-122.47795248818512,earthquake felt,20.0
160532,emergency in Zone A,2023-01-13 04:44:00,37.4926078098742,-122.47014184694086,emergency in zone a,22.0
195867,evacuate Zone C,2023-01-13 04:45:00,37.46550142391896,-122.309601073522,evacuate zone c,43.0
125057,earthquake felt,2023-01-13 04:46:00,37.58513757323135,-122.48539795741996,earthquake felt,7.0
150858,evacuate Zone C,2023-01-13 04:47:00,37.57885617934417,-122.4127988200946,evacuate zone c,7.0
137756,fire in downtown,2023-01-13 04:48:00,37.10159103754298,-121.90536146772224,fire in downtown,29.0
173533,fire in downtown,2023-01-13 04:49:00,37.18068015924122,-121.86045513095613,fire in downtown,46.0
129626,earthquake felt,2023-01-13 04:50:00,37.78472805194608,-121.5330573348428,earthquake felt,41.0
131821,flood near river,2023-01-13 04:51:00,37.522289269017605,-122.47891636420206,flood near river,7.0
180470,earthquake felt,2023-01-13 04:52:00,37.42632772081996,-122.40887595530435,earthquake felt,22.0
103176,evacuate Zone C,2023-01-13 04:53:00,37.00525194828615,-121.50655652939992,evacuate zone c,32.0
199991,earthquake felt,2023-01-13 04:54:00,37.511846704120586,-121.95739050609424,earthquake felt,11.0
163533,flood near river,2023-01-13 04:55:00,37.520327256511294,-121.50233768090833,flood near river,30.0
176776,fire in downtown,2023-01-13 04:56:00,37.58141044915676,-122.1373236110332,fire in downtown,15.0
158987,flood near river,2023-01-13 04:57:00,37.93862163711104,-122.40561138659704,flood near river,1.0
174824,fire in downtown,2023-01-13 04:58:00,37.14898338724502,-122.10266619155392,fire in downtown,26.0
118225,flood near river,2023-01-13 04:59:00,37.83193086505177,-121.72011595588036,flood near river,6.0
109749,emergency in Zone A,2023-01-13 05:00:00,37.38985298260474,-121.62499316297657,emergency in zone a,44.0
117282,earthquake felt,2023-01-13 05:01:00,37.4856239611,-122.07371779229756,earthquake felt,33.0
182342,evacuate Zone C,2023-01-13 05:02:00,37.371782321460174,-121.76893254625028,evacuate zone c,28.0
189538,earthquake felt,2023-01-13 05:03:00,37.88581025405087,-121.96335236125071,earthquake felt,34.0
167293,earthquake felt,2023-01-13 05:04:00,37.976172222547774,-122.3243184146245,earthquake felt,40.0
128315,fire in downtown,2023-01-13 05:05:00,37.93321024409572,-121.9551952659224,fire in downtown,34.0
190670,flood near river,2023-01-13 05:06:00,37.10477413716836,-122.26747380698622,flood near river,24.0
130090,earthquake felt,2023-01-13 05:07:00,37.450739706395225,-122.12944167595803,earthquake felt,33.0
179215,earthquake felt,2023-01-13 05:08:00,37.57487203706199,-121.72529336980426,earthquake felt,48.0
144719,flood near river,2023-01-13 05:09:00,37.77925955352905,-122.19502119008888,flood near river,35.0
151477,earthquake felt,2023-01-13 05:10:00,37.889716785037926,-122.48816968536956,earthquake felt,1.0
146975,fire in downtown,2023-01-13 05:11:00,37.56336200402195,-122.4467541504212,fire in downtown,7.0
186393,fire in downtown,2023-01-13 05:12:00,37.27662895237926,-122.00595729745658,fire in downtown,36.0
119290,earthquake felt,2023-01-13 05:13:00,37.58225050068179,-122.39391239374378,earthquake felt,7.0
190039,earthquake felt,2023-01-13 05:14:00,37.12744785595775,-122.3757492156014,earthquake felt,39.0
112682,evacuate Zone C,2023-01-13 05:15:00,37.57344367393557,-121.77442271917332,evacuate zone c,48.0
196156,earthquake felt,2023-01-13 05:16:00,37.91886913614425,-121.98702406196946,earthquake felt,34.0
186098,evacuate Zone C,2023-01-13 05:17:00,37.40850320531695,-121.53496278769086,evacuate zone c,44.0
176423,evacuate Zone C,2023-01-13 05:18:00,37.976569363686586,-121.75342396254884,evacuate zone c,42.0
177278,flood near river,2023-01-13 05:19:00,37.97182834465583,-121.7449520097557,flood near river,42.0
148356,fire in downtown,2023-01-13 05:20:00,37.8126024801421,-122.40486373574778,fire in downtown,20.0
171337,earthquake felt,2023-01-13 05:21:00,37.59200277453508,-121.57306642501372,earthquake felt,30.0
174012,fire in downtown,2023-01-13 05:22:00,37.943958936885686,-121.61425659725914,fire in downtown,27.0
110012,fire in downtown,2023-01-13 05:23:00,37.168517505372,-122.21747526744178,fire in downtown,37.0
105077,earthquake felt,2023-01-13 05:24:00,37.44806532025151,-121.55934948748128,earthquake felt,44.0
176234,evacuate Zone C,2023-01-13 05:25:00,37.958351385671534,-121.67791323277004,evacuate zone c,42.0
163743,evacuate Zone C,2023-01-13 05:26:00,37.72894555847384,-121.54227940679596,evacuate zone c,41.0
183075,evacuate Zone C,2023-01-13 05:27:00,37.61485891486665,-121.94157546269156,evacuate zone c,11.0
185159,fire in downtown,2023-01-13 05:28:00,37.56543930231093,-121.65637426093171,fire in downtown,30.0
160437,flood near river,2023-01-13 05:29:00,37.694441167819946,-122.0283897121696,flood near river,3.0
118841,evacuate Zone C,2023-01-13 05:30:00,37.52033828474122,-122.35886759475018,evacuate zone c,43.0
123945,evacuate Zone C,2023-01-13 05:31:00,37.276567730644025,-122.17967087172124,evacuate zone c,37.0
181245,fire in downtown,2023-01-13 05:32:00,37.23481120043833,-121.67887758999164,fire in downtown,4.0
199615,flood near river,2023-01-13 05:33:00,37.73181569000141,-121.69508467288745,flood near river,19.0
122988,flood near river,2023-01-13 05:34:00,37.35653919558329,-121.63684624114744,flood near river,21.0
112855,earthquake felt,2023-01-13 05:35:00,37.35617703205134,-121.75586609170716,earthquake felt,21.0
141340,earthquake felt,2023-01-13 05:36:00,37.92999200607717,-121.94791118024403,earthquake felt,34.0
121491,fire in downtown,2023-01-13 05:37:00,37.49308232696796,-122.25819786070196,fire in downtown,43.0
156585,emergency in Zone A,2023-01-13 05:38:00,37.50830196546184,-121.8123171016238,emergency in zone a,45.0
194032,earthquake felt,2023-01-13 05:39:00,37.929004091202806,-121.63018619577842,earthquake felt,27.0
198076,evacuate Zone C,2023-01-13 05:40:00,37.437858483670006,-122.18371795255052,evacuate zone c,5.0
107982,earthquake felt,2023-01-13 05:41:00,37.44134189113034,-121.58676388363088,earthquake felt,44.0
155793,earthquake felt,2023-01-13 05:42:00,37.32650839614793,-122.41770624011504,earthquake felt,17.0
110691,flood near river,2023-01-13 05:43:00,37.93238550575513,-121.66449425408942,flood near river,42.0
131271,evacuate Zone C,2023-01-13 05:44:00,37.02667160259448,-122.0146304391034,evacuate zone c,14.0
113305,earthquake felt,2023-01-13 05:45:00,37.35110572434417,-122.13586280212223,earthquake felt,36.0
195728,flood near river,2023-01-13 05:46:00,37.34101634475997,-121.82170992034192,flood near river,28.0
163793,earthquake felt,2023-01-13 05:47:00,37.22308801978119,-122.1315575724917,earthquake felt,26.0
182423,evacuate Zone C,2023-01-13 05:48:00,37.1125032194826,-121.97387634636188,evacuate zone c,14.0
167238,flood near river,2023-01-13 05:49:00,37.81360041038259,-122.19545728534683,flood near river,12.0
189047,flood near river,2023-01-13 05:50:00,37.38825763972384,-121.95931994689886,flood near river,16.0
188204,earthquake felt,2023-01-13 05:51:00,37.93459790391558,-122.06696744700726,earthquake felt,34.0
152628,evacuate Zone C,2023-01-13 05:52:00,37.35585117021647,-121.78907191275968,evacuate zone c,28.0
190191,flood near river,2023-01-13 05:53:00,37.14831756640539,-121.7867368699883,flood near river,4.0
123332,flood near river,2023-01-13 05:54:00,37.88749379490749,-122.2965372307002,flood near river,40.0
104098,evacuate Zone C,2023-01-13 05:55:00,37.08311718870701,-121.56422047650132,evacuate zone c,32.0
135498,fire in downtown,2023-01-13 05:56:00,37.67120299135191,-122.02043583031704,fire in downtown,3.0
121776,evacuate Zone C,2023-01-13 05:57:00,37.157938524924006,-122.07745145224295,evacuate zone c,26.0
135876,flood near river,2023-01-13 05:58:00,37.43689866784137,-121.9872376746086,flood near river,16.0
191722,evacuate Zone C,2023-01-13 05:59:00,37.35568183980216,-121.82411453572703,evacuate zone c,28.0
180626,evacuate Zone C,2023-01-13 06:00:00,37.67900833603407,-121.56724560708538,evacuate zone c,41.0
149929,fire in downtown,2023-01-13 06:01:00,37.348977689879646,-121.73562184672213,fire in downtown,21.0
173898,fire in downtown,2023-01-13 06:02:00,37.23872973226072,-121.96035798970844,fire in downtown,46.0
176497,emergency in Zone A,2023-01-13 06:03:00,37.42943871738101,-122.06222471024904,emergency in zone a,33.0
116162,evacuate Zone C,2023-01-13 06:04:00,37.9430159815855,-121.69397245847613,evacuate zone c,42.0
174771,evacuate Zone C,2023-01-13 06:05:00,37.61902287791908,-121.78734019748202,evacuate zone c,48.0
133328,fire in downtown,2023-01-13 06:06:00,37.66749761783037,-121.89580943795372,fire in downtown,23.0
149292,fire in downtown,2023-01-13 06:07:00,37.20432447188021,-121.86924938135412,fire in downtown,46.0
195828,evacuate Zone C,2023-01-13 06:08:00,37.958915542638046,-121.58868319749148,evacuate zone c,27.0
134374,earthquake felt,2023-01-13 06:09:00,37.34957965552981,-121.6998873328208,earthquake felt,21.0
190023,evacuate Zone C,2023-01-13 06:10:00,37.2383992364707,-122.24678699266428,evacuate zone c,37.0
119602,flood near river,2023-01-13 06:11:00,37.40043455338602,-121.55007815047315,flood near river,44.0
121661,evacuate Zone C,2023-01-13 06:12:00,37.6599782047422,-121.59651396821012,evacuate zone c,41.0
125090,earthquake felt,2023-01-13 06:13:00,37.40769887154572,-122.49999857769517,earthquake felt,22.0
148018,earthquake felt,2023-01-13 06:14:00,37.53100008784146,-121.69188234860644,earthquake felt,0.0
182436,flood near river,2023-01-13 06:15:00,37.0983589397036,-122.26597327587947,flood near river,24.0
179774,emergency in Zone A,2023-01-13 06:16:00,37.94179246558531,-121.71852056540747,emergency in zone a,42.0
188717,evacuate Zone C,2023-01-13 06:17:00,37.76139943329251,-121.68833229082765,evacuate zone c,6.0
102324,emergency in Zone A,2023-01-13 06:18:00,37.50776614290142,-121.7448059963008,emergency in zone a,0.0
104289,fire in downtown,2023-01-13 06:19:00,37.023272412150426,-121.99537640136138,fire in downtown,14.0
172929,earthquake felt,2023-01-13 06:20:00,37.91934941330204,-122.28429349840056,earthquake felt,40.0
183411,flood near river,2023-01-13 06:21:00,37.984557234859786,-122.26346959779887,flood near river,40.0
