business_id,date,revenue_usd,transactions
6927,9/11/25 23:00,7242.37447,58
7813,9/11/25 22:00,4684.365956,59
4525,9/11/25 21:00,8517.729212,65
5478,9/11/25 20:00,666.6423331,27
4883,9/11/25 19:00,5430.84263,64
1840,9/11/25 18:00,6741.664187,90
9723,9/11/25 17:00,7368.800385,96
7671,9/11/25 16:00,7204.883005,58
7931,9/11/25 15:00,8404.548961,54
4934,9/11/25 14:00,8058.760758,25
5619,9/11/25 13:00,1024.54914,71
9602,9/11/25 12:00,7930.0268,36
8545,9/11/25 11:00,126.0939032,38
8676,9/11/25 10:00,3465.366196,85
9311,9/11/25 9:00,7194.507812,94
4715,9/11/25 8:00,8073.328984,39
8991,9/11/25 7:00,509.0177186,43
2467,9/11/25 6:00,3034.978714,30
6839,9/11/25 5:00,210.4444752,62
3169,9/11/25 4:00,6096.227603,99
6760,9/11/25 3:00,913.3540178,89
3617,9/11/25 2:00,7327.094674,28
6733,9/11/25 1:00,4407.651865,25
5246,9/11/25 0:00,863.4130259,84
1407,9/10/25 23:00,837.6410424,87
9087,9/10/25 22:00,3664.982228,15
7135,9/10/25 21:00,1956.576089,5
3082,9/10/25 20:00,8109.992942,24
8719,9/10/25 19:00,1248.977847,34
9556,9/10/25 18:00,7692.702269,89
9405,9/10/25 17:00,9391.96581,54
7247,9/10/25 16:00,3354.035313,77
1906,9/10/25 15:00,7760.549186,11
3541,9/10/25 14:00,5317.567908,55
1339,9/10/25 13:00,6860.573212,41
1609,9/10/25 12:00,722.0184512,33
1858,9/10/25 11:00,4870.000642,93
4877,9/10/25 10:00,3546.131794,74
6367,9/10/25 9:00,3804.06143,86
6716,9/10/25 8:00,3437.288752,70
7899,9/10/25 7:00,8705.41808,69
9419,9/10/25 6:00,7234.087553,65
4614,9/10/25 5:00,1519.839405,47
1313,9/10/25 4:00,677.6733411,55
6017,9/10/25 3:00,4116.327377,45
8463,9/10/25 2:00,7176.233516,84
8428,9/10/25 1:00,9426.755203,57
9879,9/10/25 0:00,3366.025686,31
4015,9/9/25 23:00,1787.143658,10
8487,9/9/25 22:00,816.4001455,97
3360,9/9/25 21:00,913.2116935,69
2658,9/9/25 20:00,9724.987523,75
4385,9/9/25 19:00,8034.225634,11
2726,9/9/25 18:00,2999.020283,55
8597,9/9/25 17:00,733.1458806,55
5940,9/9/25 16:00,705.3891885,71
3087,9/9/25 15:00,384.2230617,53
2230,9/9/25 14:00,2112.491795,47
9186,9/9/25 13:00,5864.431186,39
8075,9/9/25 12:00,7647.796367,67
7819,9/9/25 11:00,9602.348739,33
7025,9/9/25 10:00,6024.240955,7
6275,9/9/25 9:00,8794.184185,68
9966,9/9/25 8:00,380.8028292,26
3432,9/9/25 7:00,9540.707595,82
2736,9/9/25 6:00,2647.286304,68
1454,9/9/25 5:00,4599.307965,51
4952,9/9/25 4:00,9585.76956,77
5593,9/9/25 3:00,1880.555463,68
4272,9/9/25 2:00,778.0461688,20
3167,9/9/25 1:00,120.7631554,24
6219,9/9/25 0:00,2730.584006,19
9383,9/8/25 23:00,3049.486379,60
3284,9/8/25 22:00,4043.837411,88
2641,9/8/25 21:00,7135.420339,27
8324,9/8/25 20:00,6494.258134,41
3541,9/8/25 19:00,5840.802712,20
8791,9/8/25 18:00,2892.292333,27
8812,9/8/25 17:00,3584.534708,81
7731,9/8/25 16:00,5930.068217,62
8338,9/8/25 15:00,9633.995247,68
9165,9/8/25 14:00,7078.066858,43
5807,9/8/25 13:00,8798.700016,19
2095,9/8/25 12:00,8014.923694,29
3997,9/8/25 11:00,4766.408721,91
4423,9/8/25 10:00,9835.97262,77
6092,9/8/25 9:00,3509.754311,25
1687,9/8/25 8:00,4057.92479,78
9733,9/8/25 7:00,5312.411151,17
2348,9/8/25 6:00,2499.878201,31
8353,9/8/25 5:00,2957.355091,57
8200,9/8/25 4:00,2854.512698,8
9824,9/8/25 3:00,5670.135725,99
5419,9/8/25 2:00,7535.800318,55
7620,9/8/25 1:00,5217.313607,88
6114,9/8/25 0:00,6165.387375,52
7290,9/7/25 23:00,8303.714272,58
1147,9/7/25 22:00,8781.422138,56
1391,9/7/25 21:00,6621.204792,45
1701,9/7/25 20:00,8242.283417,6
8329,9/7/25 19:00,5275.115868,13
8466,9/7/25 18:00,3308.542763,33
7432,9/7/25 17:00,4446.767812,47
3750,9/7/25 16:00,7171.904773,59
9865,9/7/25 15:00,9024.990526,65
9777,9/7/25 14:00,1093.742358,23
5901,9/7/25 13:00,9453.464241,1
7384,9/7/25 12:00,5493.767096,56
5433,9/7/25 11:00,8518.881451,66
6916,9/7/25 10:00,5085.025648,55
6173,9/7/25 9:00,1171.663704,62
2491,9/7/25 8:00,8415.019742,63
2684,9/7/25 7:00,7797.023457,99
8596,9/7/25 6:00,4866.292725,54
7346,9/7/25 5:00,9865.432269,79
2167,9/7/25 4:00,1785.353487,41
1664,9/7/25 3:00,4451.016852,23
3979,9/7/25 2:00,4820.025303,39
7105,9/7/25 1:00,4490.430473,82
7958,9/7/25 0:00,2039.707054,57
7841,9/6/25 23:00,7902.671171,95
8177,9/6/25 22:00,6122.314547,95
4424,9/6/25 21:00,9629.944889,37
4696,9/6/25 20:00,9816.431208,5
1175,9/6/25 19:00,5386.067087,32
3083,9/6/25 18:00,2581.287318,81
7945,9/6/25 17:00,6369.181734,58
7180,9/6/25 16:00,4664.953081,20
7513,9/6/25 15:00,6117.186229,53
4607,9/6/25 14:00,4216.912283,47
1859,9/6/25 13:00,8276.29072,78
6290,9/6/25 12:00,8218.236217,75
5814,9/6/25 11:00,6100.19488,27
6435,9/6/25 10:00,1499.801409,50
1750,9/6/25 9:00,1026.637996,99
1149,9/6/25 8:00,4017.582689,61
6522,9/6/25 7:00,679.8368373,8
1575,9/6/25 6:00,7923.428318,28
2953,9/6/25 5:00,2056.48432,37
8041,9/6/25 4:00,4491.285325,30
4905,9/6/25 3:00,8998.848926,49
1037,9/6/25 2:00,113.2443817,1
5927,9/6/25 1:00,3011.74214,89
3174,9/6/25 0:00,6558.026911,5
2382,9/5/25 23:00,9625.917216,11
9273,9/5/25 22:00,2344.489583,57
2096,9/5/25 21:00,8316.896223,29
1785,9/5/25 20:00,8577.673515,76
5388,9/5/25 19:00,9781.523409,43
4232,9/5/25 18:00,9369.188447,26
2507,9/5/25 17:00,9980.064451,4
6798,9/5/25 16:00,9895.227852,52
8253,9/5/25 15:00,2938.028604,37
2947,9/5/25 14:00,9428.698914,58
5509,9/5/25 13:00,8266.977119,62
4519,9/5/25 12:00,2777.193022,50
2178,9/5/25 11:00,6700.001437,7
3987,9/5/25 10:00,7297.014178,55
8780,9/5/25 9:00,5666.063295,16
2318,9/5/25 8:00,8258.831224,65
1323,9/5/25 7:00,7416.561631,14
2395,9/5/25 6:00,5672.004576,55
3485,9/5/25 5:00,7659.855141,51
3694,9/5/25 4:00,7646.233033,40
2780,9/5/25 3:00,1139.109743,24
6232,9/5/25 2:00,6710.614236,24
3301,9/5/25 1:00,3975.454336,54
2693,9/5/25 0:00,8654.353451,4
1245,9/4/25 23:00,8753.16384,63
7371,9/4/25 22:00,7917.896243,8
5438,9/4/25 21:00,9225.813199,27
7889,9/4/25 20:00,4603.09738,27
3280,9/4/25 19:00,4587.971746,53
1552,9/4/25 18:00,2411.508741,60
7476,9/4/25 17:00,7049.383544,20
1282,9/4/25 16:00,7959.18155,59
2421,9/4/25 15:00,9857.540237,77
1343,9/4/25 14:00,2433.855538,33
1926,9/4/25 13:00,5291.009712,38
9070,9/4/25 12:00,3993.50671,36
9941,9/4/25 11:00,1791.687337,37
4795,9/4/25 10:00,2746.717481,56
7157,9/4/25 9:00,362.0010833,7
3408,9/4/25 8:00,618.4064012,7
5606,9/4/25 7:00,1298.346803,53
9677,9/4/25 6:00,4796.360992,94
7154,9/4/25 5:00,364.1238822,58
6287,9/4/25 4:00,8621.79527,94
6127,9/4/25 3:00,9922.848583,35
9719,9/4/25 2:00,7140.623694,57
7888,9/4/25 1:00,1025.051485,3
8286,9/4/25 0:00,5371.41199,55
7552,9/3/25 23:00,9883.629329,45
1652,9/3/25 22:00,9229.488997,61
6158,9/3/25 21:00,3971.13532,4
8111,9/3/25 20:00,1529.455203,25
6460,9/3/25 19:00,7577.665553,72
1328,9/3/25 18:00,4908.014639,73
7505,9/3/25 17:00,5617.191572,53
5724,9/3/25 16:00,4261.149453,74
3738,9/3/25 15:00,4396.552038,91
9486,9/3/25 14:00,6507.269569,44
4804,9/3/25 13:00,6085.678239,50
5867,9/3/25 12:00,8071.639814,48
4794,9/3/25 11:00,9730.956738,9
9682,9/3/25 10:00,609.4441434,71
7941,9/3/25 9:00,3893.543734,82
4023,9/3/25 8:00,7861.493385,59
2819,9/3/25 7:00,1403.394312,98
6210,9/3/25 6:00,8760.24696,71
9665,9/3/25 5:00,1150.411775,92
4827,9/3/25 4:00,2429.71328,27
7049,9/3/25 3:00,8231.06744,15
5804,9/3/25 2:00,2892.339064,80
3897,9/3/25 1:00,6056.380552,21
4538,9/3/25 0:00,1784.264936,30
2784,9/2/25 23:00,8037.272832,32
7350,9/2/25 22:00,9717.025864,17
3490,9/2/25 21:00,7072.797104,49
3018,9/2/25 20:00,8250.796469,45
8135,9/2/25 19:00,9657.038497,18
9292,9/2/25 18:00,6578.69275,78
7262,9/2/25 17:00,2043.983938,66
9349,9/2/25 16:00,9547.764216,96
3378,9/2/25 15:00,1541.726926,79
5489,9/2/25 14:00,6007.278171,89
4626,9/2/25 13:00,7593.515915,58
5334,9/2/25 12:00,500.4660348,62
9635,9/2/25 11:00,823.1465268,80
2265,9/2/25 10:00,1052.950543,87
6015,9/2/25 9:00,4125.335301,92
3893,9/2/25 8:00,5315.622456,16
7705,9/2/25 7:00,1963.74984,58
4139,9/2/25 6:00,6762.247036,10
2769,9/2/25 5:00,2439.988278,49
5046,9/2/25 4:00,5367.123623,38
3672,9/2/25 3:00,5392.684577,43
1735,9/2/25 2:00,7744.316826,7
9921,9/2/25 1:00,2907.358109,18
3711,9/2/25 0:00,1794.247341,68
8726,9/1/25 23:00,299.1845181,96
9834,9/1/25 22:00,4128.863485,89
3627,9/1/25 21:00,1128.196852,18
2159,9/1/25 20:00,8407.979058,3
4453,9/1/25 19:00,1335.950409,43
8175,9/1/25 18:00,1333.485034,80
1804,9/1/25 17:00,8634.484415,64
7138,9/1/25 16:00,4577.35405,76
2233,9/1/25 15:00,1294.350506,65
4453,9/1/25 14:00,9863.206851,42
8818,9/1/25 13:00,1452.201609,2
4622,9/1/25 12:00,9220.222089,35
5505,9/1/25 11:00,7479.203461,57
1846,9/1/25 10:00,2472.837371,86
6315,9/1/25 9:00,7860.86262,29
3291,9/1/25 8:00,2503.934526,72
4781,9/1/25 7:00,4030.917615,22
7056,9/1/25 6:00,4634.589625,88
4576,9/1/25 5:00,4825.693923,10
8751,9/1/25 4:00,9164.51281,3
8475,9/1/25 3:00,289.3396236,12
7848,9/1/25 2:00,8256.891779,45
6509,9/1/25 1:00,9107.648846,55
5693,9/1/25 0:00,4218.604077,75
8296,8/31/25 23:00,8020.335032,92
4807,8/31/25 22:00,3423.851428,15
9156,8/31/25 21:00,4009.747358,49
4929,8/31/25 20:00,7836.129174,23
9127,8/31/25 19:00,253.0754039,25
8032,8/31/25 18:00,1630.263711,74
3018,8/31/25 17:00,138.4986224,85
6588,8/31/25 16:00,7382.460741,1
3159,8/31/25 15:00,6842.280365,15
1557,8/31/25 14:00,7234.724658,98
3951,8/31/25 13:00,9199.754009,65
4750,8/31/25 12:00,6763.700483,50
6184,8/31/25 11:00,7899.758541,80
2099,8/31/25 10:00,7907.105866,36
3748,8/31/25 9:00,6237.958784,27
6786,8/31/25 8:00,1461.036908,58
5058,8/31/25 7:00,2436.173088,62
8656,8/31/25 6:00,5492.555331,9
5301,8/31/25 5:00,8733.68167,46
3938,8/31/25 4:00,6046.725958,97
6615,8/31/25 3:00,2223.567603,51
2745,8/31/25 2:00,9600.794089,88
9695,8/31/25 1:00,9840.776067,22
9199,8/31/25 0:00,9634.044317,9
3896,8/30/25 23:00,7322.321786,89
3685,8/30/25 22:00,105.2441221,99
4827,8/30/25 21:00,516.9256512,18
1099,8/30/25 20:00,8118.852105,97
4367,8/30/25 19:00,5772.689763,92
7942,8/30/25 18:00,3731.096604,52
9477,8/30/25 17:00,4905.7343,57
8694,8/30/25 16:00,1831.495367,68
2720,8/30/25 15:00,6621.388964,14
3950,8/30/25 14:00,1683.301756,45
9954,8/30/25 13:00,3636.439482,21
4681,8/30/25 12:00,6571.481359,25
7814,8/30/25 11:00,4509.648402,22
9976,8/30/25 10:00,6475.250085,29
2699,8/30/25 9:00,7162.802017,56
8135,8/30/25 8:00,4026.441417,24
6977,8/30/25 7:00,6997.802138,80
5181,8/30/25 6:00,700.2566782,58
2844,8/30/25 5:00,1686.480889,3
9873,8/30/25 4:00,2893.34774,30
2992,8/30/25 3:00,4997.683163,29
6528,8/30/25 2:00,9839.153264,25
4434,8/30/25 1:00,5691.484589,55
9838,8/30/25 0:00,4235.140538,94
1878,8/29/25 23:00,4764.821379,65
6903,8/29/25 22:00,6911.215121,83
8635,8/29/25 21:00,4175.23188,72
8921,8/29/25 20:00,6325.031716,4
9989,8/29/25 19:00,804.0282812,50
4854,8/29/25 18:00,9829.937637,6
6662,8/29/25 17:00,5337.235101,87
9876,8/29/25 16:00,3493.090476,3
3646,8/29/25 15:00,6815.152821,97
9931,8/29/25 14:00,305.2922681,19
5015,8/29/25 13:00,2449.249744,89
6737,8/29/25 12:00,1390.107633,31
9597,8/29/25 11:00,4092.338117,70
9317,8/29/25 10:00,9484.230953,13
4442,8/29/25 9:00,9217.662559,78
5591,8/29/25 8:00,3370.048518,62
4649,8/29/25 7:00,700.1436395,52
5781,8/29/25 6:00,9033.743978,67
6896,8/29/25 5:00,3367.423323,10
8596,8/29/25 4:00,5792.605889,28
4720,8/29/25 3:00,1389.884583,22
7782,8/29/25 2:00,4413.763613,11
5544,8/29/25 1:00,6483.974957,97
6913,8/29/25 0:00,482.1736396,9
3598,8/28/25 23:00,3656.9304,57
4803,8/28/25 22:00,3318.618746,92
6243,8/28/25 21:00,7756.833494,54
1533,8/28/25 20:00,9312.112559,41
5366,8/28/25 19:00,5424.185479,2
5002,8/28/25 18:00,6019.501706,59
1359,8/28/25 17:00,529.9767763,74
2572,8/28/25 16:00,1012.860463,99
7353,8/28/25 15:00,6778.161538,66
9099,8/28/25 14:00,6355.737854,74
2734,8/28/25 13:00,9662.461918,80
4076,8/28/25 12:00,7920.144642,93
8389,8/28/25 11:00,4288.139729,75
4070,8/28/25 10:00,6253.193518,31
6105,8/28/25 9:00,6231.002413,40
3613,8/28/25 8:00,310.8685704,7
8378,8/28/25 7:00,2958.84842,56
6013,8/28/25 6:00,4887.606455,60
4955,8/28/25 5:00,6120.862832,98
4154,8/28/25 4:00,4676.728919,83
8678,8/28/25 3:00,8965.570541,28
4922,8/28/25 2:00,9017.804981,90
1236,8/28/25 1:00,4774.461354,69
8314,8/28/25 0:00,7632.653216,71
6683,8/27/25 23:00,1912.617522,28
2904,8/27/25 22:00,4483.625725,71
9349,8/27/25 21:00,7844.782276,57
5836,8/27/25 20:00,6633.157422,2
5454,8/27/25 19:00,2656.681702,82
6494,8/27/25 18:00,6272.73616,51
8238,8/27/25 17:00,3657.126684,66
6722,8/27/25 16:00,3134.377416,29
4904,8/27/25 15:00,9281.926392,27
7205,8/27/25 14:00,3742.438023,61
6350,8/27/25 13:00,5922.114426,44
1788,8/27/25 12:00,6991.880957,34
3304,8/27/25 11:00,2544.297649,98
2215,8/27/25 10:00,1397.24136,1
6300,8/27/25 9:00,4551.416706,14
8109,8/27/25 8:00,6795.801424,53
3402,8/27/25 7:00,7931.148142,3
3767,8/27/25 6:00,3754.677249,41
4460,8/27/25 5:00,4798.651991,47
9178,8/27/25 4:00,871.9193658,16
7881,8/27/25 3:00,9573.103271,34
4378,8/27/25 2:00,7117.462352,7
9455,8/27/25 1:00,495.3700578,1
4220,8/27/25 0:00,7469.645254,63
6101,8/26/25 23:00,862.2708779,75
6916,8/26/25 22:00,8510.605276,40
5050,8/26/25 21:00,4082.389758,71
1679,8/26/25 20:00,7259.444644,79
7129,8/26/25 19:00,8696.423022,63
6642,8/26/25 18:00,5324.483701,82
4959,8/26/25 17:00,6551.539501,1
3452,8/26/25 16:00,9452.217306,1
3117,8/26/25 15:00,3712.549918,68
8710,8/26/25 14:00,6795.525124,13
1063,8/26/25 13:00,3804.363214,20
9166,8/26/25 12:00,6113.231153,55
8023,8/26/25 11:00,3602.238494,19
7687,8/26/25 10:00,4547.151264,88
8198,8/26/25 9:00,6640.206008,28
6631,8/26/25 8:00,2894.283799,36
2090,8/26/25 7:00,2403.857835,35
5284,8/26/25 6:00,571.8051467,21
9338,8/26/25 5:00,6693.729739,49
9865,8/26/25 4:00,5106.401424,95
1639,8/26/25 3:00,6549.074391,71
1731,8/26/25 2:00,124.279648,29
7189,8/26/25 1:00,7115.20583,54
9229,8/26/25 0:00,3056.016939,67
8845,8/25/25 23:00,491.6820347,39
7720,8/25/25 22:00,7880.298741,83
6796,8/25/25 21:00,9288.860111,74
6664,8/25/25 20:00,9433.348678,42
5901,8/25/25 19:00,565.4255129,57
6513,8/25/25 18:00,9258.605407,56
9510,8/25/25 17:00,7587.312119,61
8952,8/25/25 16:00,1843.367708,93
1398,8/25/25 15:00,8400.507444,82
8136,8/25/25 14:00,6880.127485,52
2683,8/25/25 13:00,9774.882605,9
7760,8/25/25 12:00,3681.00559,6
6687,8/25/25 11:00,8274.273249,50
9563,8/25/25 10:00,7328.429513,67
4996,8/25/25 9:00,920.4120687,54
4168,8/25/25 8:00,6216.328833,91
7173,8/25/25 7:00,6063.378876,95
9258,8/25/25 6:00,8797.134048,50
4328,8/25/25 5:00,5510.351934,4
4553,8/25/25 4:00,2047.296653,23
3551,8/25/25 3:00,7827.995443,83
3698,8/25/25 2:00,7456.851494,9
9827,8/25/25 1:00,1930.451748,33
7676,8/25/25 0:00,5853.182247,79
3218,8/24/25 23:00,5772.046257,95
7575,8/24/25 22:00,7458.06371,30
2435,8/24/25 21:00,1516.013294,82
9628,8/24/25 20:00,5664.763361,34
7642,8/24/25 19:00,6037.142696,75
9079,8/24/25 18:00,1365.323738,56
2821,8/24/25 17:00,7323.496343,75
6448,8/24/25 16:00,9899.379726,89
1143,8/24/25 15:00,1000.222375,51
5788,8/24/25 14:00,2283.53151,48
4925,8/24/25 13:00,1147.835672,87
2395,8/24/25 12:00,8197.652852,99
9712,8/24/25 11:00,9974.519797,42
2879,8/24/25 10:00,1441.85879,35
8486,8/24/25 9:00,5978.00223,5
5538,8/24/25 8:00,9716.383246,64
9493,8/24/25 7:00,2226.300527,64
7051,8/24/25 6:00,9175.194277,69
1547,8/24/25 5:00,5377.226229,9
6044,8/24/25 4:00,8466.533563,85
1647,8/24/25 3:00,4579.474267,34
5142,8/24/25 2:00,2088.021265,32
1835,8/24/25 1:00,2426.924807,42
6603,8/24/25 0:00,861.9061549,45
8530,8/23/25 23:00,2206.549975,60
9033,8/23/25 22:00,9406.286897,48
3850,8/23/25 21:00,1942.964934,74
5186,8/23/25 20:00,2832.583194,20
8369,8/23/25 19:00,8096.136742,44
3522,8/23/25 18:00,9108.499204,99
2653,8/23/25 17:00,2168.861561,20
6165,8/23/25 16:00,8009.68907,94
9006,8/23/25 15:00,396.1774169,22
4463,8/23/25 14:00,3984.588244,14
2986,8/23/25 13:00,2735.906425,89
9511,8/23/25 12:00,7359.969339,42
8640,8/23/25 11:00,1780.94892,31
3092,8/23/25 10:00,7860.504706,5
1631,8/23/25 9:00,7850.577441,71
9733,8/23/25 8:00,2093.600553,67
8150,8/23/25 7:00,3497.33998,46
9435,8/23/25 6:00,9928.640864,19
9472,8/23/25 5:00,1355.424746,39
4675,8/23/25 4:00,958.8297705,72
6566,8/23/25 3:00,5958.539647,39
2181,8/23/25 2:00,6575.734344,24
3486,8/23/25 1:00,1887.599001,8
9625,8/23/25 0:00,4596.955236,45
5884,8/22/25 23:00,2531.022849,80
2218,8/22/25 22:00,705.9456724,78
7373,8/22/25 21:00,5013.772558,50
7260,8/22/25 20:00,5734.138955,49
9069,8/22/25 19:00,6560.177603,20
8352,8/22/25 18:00,6376.043085,43
2662,8/22/25 17:00,5382.044175,95
4246,8/22/25 16:00,4570.704941,27
1223,8/22/25 15:00,4493.976493,17
6964,8/22/25 14:00,7453.139985,95
4150,8/22/25 13:00,5596.40762,73
8725,8/22/25 12:00,9428.509818,98
9923,8/22/25 11:00,7921.999455,4
8144,8/22/25 10:00,1229.768249,74
9860,8/22/25 9:00,6343.807415,27
4044,8/22/25 8:00,7840.516653,19
8051,8/22/25 7:00,3576.881663,76
8749,8/22/25 6:00,9643.960467,62
7046,8/22/25 5:00,5997.179728,1
5733,8/22/25 4:00,9445.575521,49
2003,8/22/25 3:00,728.664396,18
3308,8/22/25 2:00,8450.5261,55
5754,8/22/25 1:00,3482.531715,25
7131,8/22/25 0:00,4895.101245,83
7741,8/21/25 23:00,9704.128031,99
1102,8/21/25 22:00,6574.6649,52
3959,8/21/25 21:00,1608.639333,15
2231,8/21/25 20:00,5266.499969,86
1889,8/21/25 19:00,7810.066312,56
9799,8/21/25 18:00,5841.109123,91
2453,8/21/25 17:00,1027.915665,59
4979,8/21/25 16:00,8776.781587,41
2641,8/21/25 15:00,5657.025692,28
2003,8/21/25 14:00,4423.950814,59
7208,8/21/25 13:00,6043.912474,17
9362,8/21/25 12:00,5751.975006,32
7149,8/21/25 11:00,6251.981339,68
4466,8/21/25 10:00,6068.183563,62
8724,8/21/25 9:00,3320.754608,25
6924,8/21/25 8:00,2835.865134,63
1878,8/21/25 7:00,8503.561515,44
1550,8/21/25 6:00,324.2356954,75
2565,8/21/25 5:00,4898.856481,9
1981,8/21/25 4:00,4519.974748,45
3799,8/21/25 3:00,4964.564353,75
1242,8/21/25 2:00,8505.208802,76
5860,8/21/25 1:00,4490.85072,49
4938,8/21/25 0:00,2154.681633,68
3195,8/20/25 23:00,2685.518801,50
7537,8/20/25 22:00,573.3430683,56
4928,8/20/25 21:00,3996.238655,89
9731,8/20/25 20:00,4133.839031,51
3523,8/20/25 19:00,6302.565743,95
4073,8/20/25 18:00,4819.735177,56
6403,8/20/25 17:00,1821.265901,95
8144,8/20/25 16:00,5859.970497,7
5118,8/20/25 15:00,3968.924337,87
8472,8/20/25 14:00,7772.812495,49
3910,8/20/25 13:00,2212.376043,4
9552,8/20/25 12:00,1982.566978,66
8460,8/20/25 11:00,2708.939267,65
2650,8/20/25 10:00,7200.416526,41
3773,8/20/25 9:00,8046.664053,65
5073,8/20/25 8:00,4208.528537,76
1053,8/20/25 7:00,6494.716618,29
4650,8/20/25 6:00,7016.631575,31
6191,8/20/25 5:00,7085.808028,90
8193,8/20/25 4:00,435.0978065,82
9089,8/20/25 3:00,9004.285901,46
5157,8/20/25 2:00,2344.560692,38
4454,8/20/25 1:00,9814.680125,88
8431,8/20/25 0:00,1365.593728,67
2999,8/19/25 23:00,6490.83932,21
9144,8/19/25 22:00,1066.958731,10
1712,8/19/25 21:00,9894.320835,13
7539,8/19/25 20:00,3655.032435,6
7609,8/19/25 19:00,2327.533076,27
1744,8/19/25 18:00,5502.460356,8
2215,8/19/25 17:00,1020.145577,54
8528,8/19/25 16:00,7042.198699,45
4866,8/19/25 15:00,1293.130878,54
1329,8/19/25 14:00,2685.713003,69
3322,8/19/25 13:00,2489.169952,64
7342,8/19/25 12:00,6215.576701,93
3963,8/19/25 11:00,4095.124163,81
9566,8/19/25 10:00,5071.639101,48
9590,8/19/25 9:00,4932.525417,59
3797,8/19/25 8:00,5216.065347,85
9081,8/19/25 7:00,9268.088801,97
7390,8/19/25 6:00,8992.883054,59
9520,8/19/25 5:00,1234.074447,81
3939,8/19/25 4:00,2041.588833,40
9588,8/19/25 3:00,4512.998935,32
2859,8/19/25 2:00,219.796368,81
5179,8/19/25 1:00,2423.336696,31
6215,8/19/25 0:00,6038.730675,2
5929,8/18/25 23:00,7690.926303,23
3131,8/18/25 22:00,5966.23244,15
9856,8/18/25 21:00,3600.425394,97
7042,8/18/25 20:00,9985.998014,27
9631,8/18/25 19:00,7195.546981,93
6013,8/18/25 18:00,2105.596025,99
7336,8/18/25 17:00,9867.328089,79
3218,8/18/25 16:00,3455.036086,20
2836,8/18/25 15:00,1782.349688,90
6270,8/18/25 14:00,7726.975931,80
4221,8/18/25 13:00,5179.865055,55
5244,8/18/25 12:00,3311.868153,19
6737,8/18/25 11:00,7711.036617,29
3537,8/18/25 10:00,5435.409329,32
2723,8/18/25 9:00,325.1086484,64
4528,8/18/25 8:00,1065.313391,57
7169,8/18/25 7:00,4799.036315,41
6165,8/18/25 6:00,6448.676954,26
5581,8/18/25 5:00,5810.496229,94
4127,8/18/25 4:00,5118.276637,92
5018,8/18/25 3:00,8620.022147,19
6398,8/18/25 2:00,1163.083891,20
2513,8/18/25 1:00,6661.539073,96
3949,8/18/25 0:00,7788.137563,14
5844,8/17/25 23:00,2599.03578,69
4925,8/17/25 22:00,3099.820978,13
8626,8/17/25 21:00,2585.854662,41
3479,8/17/25 20:00,9438.972041,42
7913,8/17/25 19:00,4393.075381,68
2358,8/17/25 18:00,7445.337912,18
2691,8/17/25 17:00,2038.051239,27
5906,8/17/25 16:00,946.5393682,31
7796,8/17/25 15:00,9063.31968,98
5131,8/17/25 14:00,6420.882712,61
9179,8/17/25 13:00,467.2366864,26
8527,8/17/25 12:00,7757.581058,13
4651,8/17/25 11:00,9065.705295,71
7206,8/17/25 10:00,2692.667627,84
6371,8/17/25 9:00,1070.485293,72
1925,8/17/25 8:00,8746.879294,17
2404,8/17/25 7:00,3066.802875,2
2046,8/17/25 6:00,5421.922357,71
6977,8/17/25 5:00,958.8718274,32
7664,8/17/25 4:00,232.9642046,58
6038,8/17/25 3:00,3934.715633,76
5352,8/17/25 2:00,6534.652397,82
1718,8/17/25 1:00,5592.894768,70
2116,8/17/25 0:00,2795.777788,44
6051,8/16/25 23:00,6373.816452,71
7121,8/16/25 22:00,5155.938361,61
3167,8/16/25 21:00,1763.036459,56
1116,8/16/25 20:00,9856.661598,44
8821,8/16/25 19:00,2132.343262,75
5861,8/16/25 18:00,1484.535877,44
7085,8/16/25 17:00,5334.430292,72
8159,8/16/25 16:00,9083.952719,22
9146,8/16/25 15:00,6553.174622,29
4427,8/16/25 14:00,3544.903396,59
8497,8/16/25 13:00,5776.861841,25
4203,8/16/25 12:00,9730.621224,69
3541,8/16/25 11:00,5301.722424,80
8506,8/16/25 10:00,5419.675204,17
4117,8/16/25 9:00,9563.930609,61
7176,8/16/25 8:00,7035.59846,66
3970,8/16/25 7:00,7243.921319,60
7838,8/16/25 6:00,2805.45017,84
1470,8/16/25 5:00,9557.857946,1
3756,8/16/25 4:00,238.8659982,5
7835,8/16/25 3:00,1199.175668,78
4503,8/16/25 2:00,4284.463804,58
4737,8/16/25 1:00,296.6606858,74
1199,8/16/25 0:00,6410.394236,33
9602,8/15/25 23:00,7037.896544,78
8189,8/15/25 22:00,5698.407391,21
7657,8/15/25 21:00,8028.66559,50
2074,8/15/25 20:00,6688.333166,19
7159,8/15/25 19:00,9090.236163,16
7130,8/15/25 18:00,8578.39653,17
6842,8/15/25 17:00,3523.150144,81
1667,8/15/25 16:00,3532.235658,87
8449,8/15/25 15:00,415.5045168,83
3216,8/15/25 14:00,5459.414825,47
2689,8/15/25 13:00,3330.047641,47
2513,8/15/25 12:00,1672.959366,17
3965,8/15/25 11:00,4827.522497,88
3134,8/15/25 10:00,8752.291832,19
1103,8/15/25 9:00,1587.88092,74
5319,8/15/25 8:00,5582.593038,90
4921,8/15/25 7:00,4594.725878,64
9521,8/15/25 6:00,5090.340595,99
