event_id,date,location,latitude,longitude,disaster_type,severity,casualties,economic_loss_million_usd,duration_hours
30449,2013-06-22 16:00:00,Zone A,37.14416525076696,-121.59950226949255,earthquake,9,48,85.08144557069197,57
30450,2013-06-22 17:00:00,Zone C,37.017372813042215,-121.80004185505712,earthquake,6,77,442.8144298192996,64
30451,2013-06-22 18:00:00,Zone B,37.718715446684776,-121.97711879710211,hurricane,9,64,195.75161025293298,16
30452,2013-06-22 19:00:00,Zone B,37.984765650087866,-121.74114152367129,fire,3,84,347.9336305523162,44
30453,2013-06-22 20:00:00,Zone C,37.03548508540434,-122.10779845658946,industrial accident,6,34,51.65066971176282,23
30454,2013-06-22 21:00:00,Zone B,37.08389876129274,-121.70974255805412,industrial accident,8,17,215.98765650206172,36
30455,2013-06-22 22:00:00,Zone C,37.985390820588194,-121.69883211753778,industrial accident,5,1,388.14116503906064,12
30456,2013-06-22 23:00:00,Zone C,37.81351543407965,-122.40910332141354,flood,5,55,94.07132850160518,20
30457,2013-06-23 00:00:00,Zone A,37.13048396132413,-121.88173517143885,hurricane,8,84,45.08979718021521,43
30458,2013-06-23 01:00:00,Zone B,37.02382197251839,-122.48225411063285,flood,7,60,11.519845007827657,7
30459,2013-06-23 02:00:00,Zone A,37.46064174657895,-121.77039488489267,industrial accident,9,26,436.53451494457204,70
30460,2013-06-23 03:00:00,Zone D,37.010888523262125,-122.17144549365763,fire,1,16,369.4544435294018,11
30461,2013-06-23 04:00:00,Zone A,37.70848910323366,-122.35786129308559,fire,4,21,132.7500277779167,1
30462,2013-06-23 05:00:00,Zone C,37.429352311286266,-121.70117285263748,industrial accident,4,56,319.44419446299577,51
30463,2013-06-23 06:00:00,Zone D,37.60613807214913,-121.96948817702675,hurricane,1,52,179.92028453545925,38
30464,2013-06-23 07:00:00,Zone C,37.486048624759114,-121.91566122910925,fire,5,99,67.6315377024542,25
30465,2013-06-23 08:00:00,Zone C,37.56157535850778,-121.56316034385281,industrial accident,1,93,374.4770404413663,10
30466,2013-06-23 09:00:00,Zone A,37.05620360023784,-122.04773473361729,hurricane,9,23,177.5932774272164,46
30467,2013-06-23 10:00:00,Zone A,37.656663551144334,-122.22805925019351,flood,7,60,314.28354821302105,9
30468,2013-06-23 11:00:00,Zone C,37.72957488617814,-121.95471514708872,industrial accident,4,13,342.76293738617113,42
30469,2013-06-23 12:00:00,Zone C,37.30498266470577,-121.91214179489548,hurricane,8,87,223.42868077163186,34
30470,2013-06-23 13:00:00,Zone C,37.66980789549392,-122.33714243931382,hurricane,9,8,172.79720502799464,63
30471,2013-06-23 14:00:00,Zone D,37.80315733432076,-121.51294563714656,hurricane,5,79,427.694641633406,36
30472,2013-06-23 15:00:00,Zone C,37.68067960257025,-122.00211203705955,flood,1,75,117.59433598989175,63
30473,2013-06-23 16:00:00,Zone B,37.142479385785016,-121.70259507170809,fire,8,89,125.78380370980226,56
30474,2013-06-23 17:00:00,Zone A,37.75985644128067,-121.53626259441037,earthquake,8,46,236.74634334172143,60
30475,2013-06-23 18:00:00,Zone A,37.82281919720812,-121.94720673359564,industrial accident,9,3,262.0251986965603,46
30476,2013-06-23 19:00:00,Zone D,37.494675801867615,-121.54923065725335,industrial accident,2,6,78.82130780503438,9
30477,2013-06-23 20:00:00,Zone A,37.989574953683544,-121.7919887295981,flood,5,22,152.8045606242275,32
30478,2013-06-23 21:00:00,Zone B,37.40195797058901,-121.80825888805583,hurricane,6,97,227.5791374288941,41
30479,2013-06-23 22:00:00,Zone D,37.000196814764045,-121.95880417299587,flood,6,43,243.89944287248167,8
30480,2013-06-23 23:00:00,Zone D,37.35593370112821,-122.07235989343089,industrial accident,7,9,350.2406209627502,61
30481,2013-06-24 00:00:00,Zone D,37.67200121536286,-122.28096868194429,flood,5,9,329.75681157390846,14
30482,2013-06-24 01:00:00,Zone B,37.635963117882724,-122.05739298212372,hurricane,5,15,298.5405117796056,27
30483,2013-06-24 02:00:00,Zone A,37.67874059984552,-122.36304419105859,earthquake,8,70,29.07374836176243,37
30484,2013-06-24 03:00:00,Zone C,37.82436958571842,-122.38298146025458,flood,2,89,184.0697123730355,27
30485,2013-06-24 04:00:00,Zone C,37.329752950183995,-121.76369355295627,industrial accident,1,88,310.2467970277646,55
30486,2013-06-24 05:00:00,Zone B,37.75053602788232,-122.45325195300066,fire,5,15,257.1642162361824,41
30487,2013-06-24 06:00:00,Zone B,37.1804478916182,-121.53394460783281,flood,4,45,378.8160585132154,57
30488,2013-06-24 07:00:00,Zone D,37.46126925195758,-122.04737006627697,earthquake,4,58,180.98072823190472,58
30489,2013-06-24 08:00:00,Zone D,37.39711987820886,-121.99148130023978,flood,5,45,195.28176952828167,54
30490,2013-06-24 09:00:00,Zone D,37.02352104856261,-122.38345052653199,hurricane,6,59,265.8444508654161,64
30491,2013-06-24 10:00:00,Zone B,37.75377939931468,-121.98270474927119,industrial accident,6,20,359.0333070794204,65
30492,2013-06-24 11:00:00,Zone D,37.094562598258086,-121.6332896466012,hurricane,4,73,278.5470515137732,22
30493,2013-06-24 12:00:00,Zone B,37.18152790400177,-121.74025778885921,hurricane,5,36,216.9945091431908,50
30494,2013-06-24 13:00:00,Zone A,37.03839201772965,-122.49472411064656,flood,9,87,369.2741032530718,16
30495,2013-06-24 14:00:00,Zone A,37.17094234964542,-122.42637360173653,earthquake,1,1,162.30694495188524,5
30496,2013-06-24 15:00:00,Zone D,37.00501281749463,-121.66194935993553,hurricane,6,11,312.435925712034,32
30497,2013-06-24 16:00:00,Zone A,37.87004118249709,-121.5753434138662,hurricane,2,49,366.634005177577,17
30498,2013-06-24 17:00:00,Zone D,37.62017013405511,-121.59923975085208,flood,6,73,454.57027211330075,40
30499,2013-06-24 18:00:00,Zone D,37.33854280151651,-122.38050448070862,hurricane,1,43,389.5851028473388,1
30500,2013-06-24 19:00:00,Zone D,37.338366328295045,-122.39735232608736,hurricane,5,6,78.85946759594033,62
30501,2013-06-24 20:00:00,Zone C,37.39412447475197,-121.56508861208479,hurricane,3,38,287.90276405300534,11
30502,2013-06-24 21:00:00,Zone A,37.365162024642714,-122.24310319565386,earthquake,3,49,412.71738595874115,10
30503,2013-06-24 22:00:00,Zone A,37.5750911944596,-121.66031982917622,fire,1,24,386.515088719813,68
30504,2013-06-24 23:00:00,Zone A,37.14130519030754,-121.6133257468937,flood,4,64,413.9318047512037,7
30505,2013-06-25 00:00:00,Zone D,37.82892354776987,-121.93222323853769,hurricane,2,42,301.4291496487932,53
30506,2013-06-25 01:00:00,Zone B,37.398447504463604,-122.27569647532617,hurricane,5,39,272.5114901180179,13
30507,2013-06-25 02:00:00,Zone D,37.55647710979822,-121.86541764451239,hurricane,2,56,299.24054911056595,69
30508,2013-06-25 03:00:00,Zone C,37.647182711728036,-122.36873368667229,earthquake,4,73,453.5213745558445,30
30509,2013-06-25 04:00:00,Zone D,37.393188112479514,-122.30663383547825,hurricane,1,34,171.130646873772,27
30510,2013-06-25 05:00:00,Zone C,37.45229695310311,-121.85547029908307,hurricane,9,74,213.190099203257,15
30511,2013-06-25 06:00:00,Zone C,37.073288765360225,-121.87595679220188,hurricane,1,79,327.6736425880901,30
30512,2013-06-25 07:00:00,Zone C,37.402161365489754,-122.47967359276547,earthquake,2,56,274.26975256933946,48
30513,2013-06-25 08:00:00,Zone D,37.19966503701454,-122.0118181135417,industrial accident,1,35,61.23068008563829,47
30514,2013-06-25 09:00:00,Zone C,37.10016218575295,-121.78944304411942,industrial accident,1,58,284.28477794275716,27
30515,2013-06-25 10:00:00,Zone A,37.23261558318,-121.84391122438699,earthquake,4,8,394.2766494743234,17
30516,2013-06-25 11:00:00,Zone B,37.40833692276791,-122.3227938362283,flood,5,37,5.572212291632344,33
30517,2013-06-25 12:00:00,Zone B,37.56530090982062,-121.85030412703148,industrial accident,2,30,421.3109276761231,65
30518,2013-06-25 13:00:00,Zone C,37.869690418708224,-121.52148748055394,earthquake,7,7,142.85350807093135,33
30519,2013-06-25 14:00:00,Zone B,37.45613863504308,-121.52995220692178,fire,7,39,95.57725990517453,10
30520,2013-06-25 15:00:00,Zone D,37.23507138678342,-121.98459506210065,earthquake,9,60,37.748828483682736,49
30521,2013-06-25 16:00:00,Zone A,37.32067007384774,-122.3813918794697,earthquake,1,40,180.2497395482754,13
30522,2013-06-25 17:00:00,Zone D,37.555007700559415,-122.16040099834028,flood,8,6,108.52372992113354,7
30523,2013-06-25 18:00:00,Zone A,37.74434482610402,-121.51869032080809,flood,9,96,347.98020308368626,66
30524,2013-06-25 19:00:00,Zone D,37.4331216424753,-122.45092118945803,fire,3,1,448.3413074858991,34
30525,2013-06-25 20:00:00,Zone C,37.381805120785096,-122.00254308917242,flood,6,53,207.1021983478439,27
30526,2013-06-25 21:00:00,Zone B,37.44362854876173,-121.76428862436386,earthquake,1,34,29.258495432249077,54
30527,2013-06-25 22:00:00,Zone D,37.642737893803954,-122.23970828612053,earthquake,3,84,374.803830586442,20
30528,2013-06-25 23:00:00,Zone C,37.86899146944539,-121.86382520131077,industrial accident,2,92,74.03283215422606,35
30529,2013-06-26 00:00:00,Zone A,37.53457910206353,-122.05828753190247,earthquake,6,74,194.98487315882912,7
30530,2013-06-26 01:00:00,Zone A,37.20282314070407,-121.88003146260273,industrial accident,6,54,101.46640512345093,6
30531,2013-06-26 02:00:00,Zone B,37.37330206898875,-121.91383245752179,earthquake,1,13,217.64695927170428,50
30532,2013-06-26 03:00:00,Zone B,37.514387806145415,-122.2258148085614,industrial accident,4,27,345.0926392046989,48
30533,2013-06-26 04:00:00,Zone C,37.29708514865318,-121.89977938373752,flood,5,22,250.0165206443669,32
30534,2013-06-26 05:00:00,Zone A,37.14449472535398,-121.56935407244869,industrial accident,9,52,218.27845444765688,29
30535,2013-06-26 06:00:00,Zone A,37.279020849408035,-122.14051724859766,flood,5,21,76.17446457972657,23
30536,2013-06-26 07:00:00,Zone D,37.53471941197546,-122.15348883914281,flood,3,70,58.42401390678265,65
30537,2013-06-26 08:00:00,Zone B,37.11306177667351,-121.94985848528668,hurricane,9,33,225.86862009871996,9
30538,2013-06-26 09:00:00,Zone A,37.07263454717974,-122.0509927408973,hurricane,6,8,17.240855361366098,22
30539,2013-06-26 10:00:00,Zone C,37.05583973838764,-121.55009522044634,industrial accident,6,62,421.44950673308387,68
30540,2013-06-26 11:00:00,Zone C,37.82176417072121,-122.41254295251717,hurricane,8,82,77.196224547051,26
30541,2013-06-26 12:00:00,Zone A,37.46635443706382,-121.80818689462421,flood,1,42,175.01622201603692,35
30542,2013-06-26 13:00:00,Zone A,37.694341320960014,-121.80099182699831,earthquake,7,95,373.95676783555524,61
30543,2013-06-26 14:00:00,Zone C,37.17655476456454,-122.44469908460256,hurricane,6,75,435.3647446409036,68
30544,2013-06-26 15:00:00,Zone C,37.794557104398436,-121.78453951231332,industrial accident,8,26,67.82211107405962,36
30545,2013-06-26 16:00:00,Zone D,37.13206157041931,-122.44545389882224,industrial accident,4,43,222.65298150289664,44
30546,2013-06-26 17:00:00,Zone C,37.92497126927416,-121.74404883458033,industrial accident,7,59,358.65475005462366,2
30547,2013-06-26 18:00:00,Zone A,37.70276977301641,-121.60989985490855,hurricane,1,86,102.37934453630021,51
30548,2013-06-26 19:00:00,Zone D,37.20209348986765,-121.75458657278185,hurricane,2,81,370.4605402256559,57
30549,2013-06-26 20:00:00,Zone D,37.13265704129505,-122.12819424126695,earthquake,9,81,117.04158779873744,24
30550,2013-06-26 21:00:00,Zone B,37.360241956677555,-121.70298155807691,flood,3,35,205.40639608087943,8
30551,2013-06-26 22:00:00,Zone C,37.29092572777982,-122.12725801210159,industrial accident,4,99,308.47740408965694,14
30552,2013-06-26 23:00:00,Zone C,37.00064349946038,-122.0711380745565,hurricane,8,36,444.982581452689,15
30553,2013-06-27 00:00:00,Zone C,37.061194695675006,-121.53327245080685,hurricane,5,97,123.08092463953403,67
30554,2013-06-27 01:00:00,Zone A,37.0355324219731,-121.59820306155385,earthquake,5,13,75.07870511197761,14
30555,2013-06-27 02:00:00,Zone A,37.09071402036935,-122.33747006684452,hurricane,7,27,64.29885597914775,56
30556,2013-06-27 03:00:00,Zone B,37.85419750028739,-122.02838721237734,earthquake,4,7,261.9351656011737,13
30557,2013-06-27 04:00:00,Zone C,37.86409049890305,-121.61508497710369,industrial accident,4,94,448.5364259463547,23
30558,2013-06-27 05:00:00,Zone A,37.74506629421729,-122.04788977205858,earthquake,8,39,366.77977355375634,20
30559,2013-06-27 06:00:00,Zone B,37.593208120274475,-122.17042334677153,hurricane,1,99,380.92055448234953,20
30560,2013-06-27 07:00:00,Zone B,37.371384234232366,-121.90292652518754,industrial accident,7,89,51.30618299453138,3
30561,2013-06-27 08:00:00,Zone D,37.77933844375244,-121.6104098724627,flood,7,92,442.3985690527052,67
30562,2013-06-27 09:00:00,Zone A,37.46271294066849,-121.8697173229072,industrial accident,3,83,431.03497660363115,22
30563,2013-06-27 10:00:00,Zone C,37.07020370596846,-121.54741706142562,industrial accident,4,74,365.2457070920485,64
30564,2013-06-27 11:00:00,Zone A,37.37112399362378,-121.74545524545043,industrial accident,5,16,4.111247406301042,4
30565,2013-06-27 12:00:00,Zone A,37.91117493779514,-122.11682594077168,fire,5,87,348.9595258561502,69
30566,2013-06-27 13:00:00,Zone A,37.75981833915261,-122.0412462932551,hurricane,3,30,62.48126085179833,65
30567,2013-06-27 14:00:00,Zone D,37.553128581915296,-122.37379244409202,fire,3,56,367.4928319918186,65
30568,2013-06-27 15:00:00,Zone D,37.708502052748145,-121.50722579111586,earthquake,4,15,429.153844917253,11
30569,2013-06-27 16:00:00,Zone C,37.22704687406683,-122.05313505332923,fire,9,8,312.56502680569906,30
30570,2013-06-27 17:00:00,Zone D,37.52737743411575,-121.80399548104721,flood,1,96,135.97742416072072,51
30571,2013-06-27 18:00:00,Zone B,37.163091780292625,-121.98356799810055,flood,6,59,490.9107053665018,12
30572,2013-06-27 19:00:00,Zone C,37.29088254662892,-122.43984254194044,industrial accident,5,56,264.55915574840463,32
30573,2013-06-27 20:00:00,Zone D,37.454460843727766,-121.881613973246,flood,3,14,108.09466583958609,46
30574,2013-06-27 21:00:00,Zone C,37.82971952501039,-122.20677705743199,fire,3,93,140.86977964172465,60
30575,2013-06-27 22:00:00,Zone A,37.05829945195884,-122.27901994261838,fire,6,9,61.81360136593805,21
30576,2013-06-27 23:00:00,Zone B,37.96599678934085,-122.24271955656546,industrial accident,7,25,425.00502748860686,68
30577,2013-06-28 00:00:00,Zone C,37.071833307633185,-122.18157865391211,industrial accident,4,24,402.67084136667705,63
30578,2013-06-28 01:00:00,Zone A,37.1910060814752,-121.99585643519642,earthquake,8,39,17.093720193717804,2
30579,2013-06-28 02:00:00,Zone B,37.16710833861235,-121.94601237371265,industrial accident,2,34,130.68718869262048,63
30580,2013-06-28 03:00:00,Zone B,37.370055483707475,-121.52147757899843,earthquake,6,55,29.122774591675594,17
30581,2013-06-28 04:00:00,Zone C,37.15323266429464,-122.14731552748255,fire,8,10,37.23872732317527,41
30582,2013-06-28 05:00:00,Zone A,37.128705299151626,-122.48327026237423,earthquake,6,59,36.576561629234654,28
30583,2013-06-28 06:00:00,Zone C,37.07088223769544,-122.24203488197978,flood,5,47,440.80439062412137,37
30584,2013-06-28 07:00:00,Zone C,37.43259175047303,-121.50063411081734,industrial accident,3,45,205.8143256863503,51
30585,2013-06-28 08:00:00,Zone C,37.94198071449819,-122.18587244197793,flood,7,10,396.79945873702417,28
30586,2013-06-28 09:00:00,Zone D,37.13282942453356,-122.11324868679729,earthquake,2,62,158.14726738532966,21
30587,2013-06-28 10:00:00,Zone A,37.472747660961005,-121.82449975140534,hurricane,4,11,228.93892991490117,28
30588,2013-06-28 11:00:00,Zone A,37.18517947291429,-121.86095633194086,fire,7,59,400.6999000895644,6
30589,2013-06-28 12:00:00,Zone D,37.405912300564545,-121.6958289139315,flood,7,60,136.68153924489442,25
30590,2013-06-28 13:00:00,Zone A,37.43816762573534,-122.33940729794017,hurricane,9,70,23.55315005808662,1
30591,2013-06-28 14:00:00,Zone A,37.29438170967559,-121.78234470811537,industrial accident,9,27,85.86171206390773,43
30592,2013-06-28 15:00:00,Zone A,37.00198006672861,-122.34253824465159,industrial accident,5,29,350.09626848008287,6
30593,2013-06-28 16:00:00,Zone D,37.23140110819261,-121.51797101061072,industrial accident,2,83,91.59051834974316,43
30594,2013-06-28 17:00:00,Zone D,37.07056048635176,-122.32229688937136,industrial accident,8,61,146.00383921855,39
30595,2013-06-28 18:00:00,Zone A,37.33765541530064,-122.37685180121018,flood,9,77,171.38036166559937,29
30596,2013-06-28 19:00:00,Zone B,37.349380440395805,-122.17244484880813,earthquake,3,74,11.706414212678967,16
30597,2013-06-28 20:00:00,Zone D,37.971170629495,-122.1041072606317,earthquake,5,97,402.6965484971136,9
30598,2013-06-28 21:00:00,Zone C,37.5237805469826,-122.23947709784294,fire,8,44,400.64290134822085,28
30599,2013-06-28 22:00:00,Zone B,37.37875651139298,-121.55509565859909,hurricane,2,63,211.22845653149514,53
30600,2013-06-28 23:00:00,Zone C,37.62061079315194,-121.5484846468518,industrial accident,6,55,188.81076466722678,52
30601,2013-06-29 00:00:00,Zone A,37.129557071605305,-122.21415215230176,earthquake,5,97,226.72515794045523,48
30602,2013-06-29 01:00:00,Zone D,37.558683854513056,-121.99660758917085,earthquake,8,4,457.12497031772733,66
30603,2013-06-29 02:00:00,Zone A,37.3823430157731,-122.31430611454233,fire,8,76,445.9583516407387,52
30604,2013-06-29 03:00:00,Zone C,37.02503712247481,-122.39674083279944,industrial accident,8,8,162.95111857413653,26
30605,2013-06-29 04:00:00,Zone C,37.61648979166684,-121.54886731241588,industrial accident,8,69,359.21400303749573,52
30606,2013-06-29 05:00:00,Zone A,37.012458756145364,-121.52557435585753,industrial accident,2,77,448.80547626937505,39
30607,2013-06-29 06:00:00,Zone B,37.8959568649749,-122.19547669228096,fire,3,7,482.94589452077963,59
30608,2013-06-29 07:00:00,Zone A,37.432082023267036,-121.56056611774157,flood,1,70,371.9493572018866,60
30609,2013-06-29 08:00:00,Zone D,37.06037863399326,-122.17008862790156,flood,1,90,147.10630230518925,48
30610,2013-06-29 09:00:00,Zone C,37.28433171558745,-121.72435219493775,flood,9,73,343.3365974445802,60
30611,2013-06-29 10:00:00,Zone A,37.890340142015674,-122.35518771900774,industrial accident,4,79,304.2832121772228,9
30612,2013-06-29 11:00:00,Zone B,37.84248164995381,-121.75648662451118,earthquake,7,99,474.0990204555887,41
30613,2013-06-29 12:00:00,Zone D,37.98398378769585,-121.99025176266738,fire,1,72,193.02377630571502,6
30614,2013-06-29 13:00:00,Zone C,37.36343423362089,-121.60734539835836,fire,6,64,98.75072526503577,55
30615,2013-06-29 14:00:00,Zone C,37.43198073401997,-122.12309149565824,hurricane,4,4,89.20530664672589,20
30616,2013-06-29 15:00:00,Zone C,37.284696915404375,-121.52018518057704,hurricane,6,87,176.0074093711043,23
30617,2013-06-29 16:00:00,Zone C,37.44311076503951,-121.60954491225263,flood,9,49,166.9639233139158,50
30618,2013-06-29 17:00:00,Zone B,37.06825026546949,-122.28739235049866,flood,8,51,254.34412823816382,69
30619,2013-06-29 18:00:00,Zone B,37.87795625927513,-122.0313499109682,earthquake,5,27,61.17060324920829,42
30620,2013-06-29 19:00:00,Zone C,37.123347273770946,-122.15455809435032,industrial accident,6,12,25.147077343570498,31
30621,2013-06-29 20:00:00,Zone B,37.61955406386031,-122.2769489420043,hurricane,1,0,86.02558771018607,39
30622,2013-06-29 21:00:00,Zone A,37.48084813241752,-122.20321229478726,industrial accident,1,88,174.77726981197728,44
30623,2013-06-29 22:00:00,Zone C,37.5160717866725,-121.74610419936072,flood,7,36,425.18513259799647,61
30624,2013-06-29 23:00:00,Zone C,37.58405987582748,-121.55587016709023,fire,2,12,63.50522978463055,14
30625,2013-06-30 00:00:00,Zone B,37.025799000920195,-122.45540791201364,flood,3,70,35.482624653973744,54
30626,2013-06-30 01:00:00,Zone A,37.586729277670045,-121.94374400998535,fire,4,70,468.27656644796986,10
30627,2013-06-30 02:00:00,Zone C,37.75059890892496,-121.94784041712104,fire,7,4,405.06034838314366,32
30628,2013-06-30 03:00:00,Zone A,37.27953180323529,-122.35746120792763,industrial accident,7,12,73.92469114133051,16
30629,2013-06-30 04:00:00,Zone B,37.37830589048803,-122.04371407874632,fire,5,86,301.91899685373363,24
30630,2013-06-30 05:00:00,Zone B,37.30612234105887,-121.88364122462217,fire,1,10,467.2600862286837,57
30631,2013-06-30 06:00:00,Zone B,37.07508868123787,-122.17877396656006,flood,5,63,306.25304926402794,12
30632,2013-06-30 07:00:00,Zone A,37.16101517627502,-121.98888444155571,industrial accident,5,17,279.2616593951502,22
30633,2013-06-30 08:00:00,Zone A,37.580916985689804,-122.27136190141297,earthquake,4,34,30.792086373387463,29
30634,2013-06-30 09:00:00,Zone B,37.8539338312517,-121.8693138011125,industrial accident,5,55,201.26556965814535,4
30635,2013-06-30 10:00:00,Zone C,37.112294875656886,-122.09180958705764,flood,1,16,262.901318401335,6
30636,2013-06-30 11:00:00,Zone D,37.46674139172969,-121.98256912392756,flood,4,60,166.59085494445065,52
30637,2013-06-30 12:00:00,Zone A,37.004204114655295,-121.54801888455248,fire,7,28,386.4318654694154,18
30638,2013-06-30 13:00:00,Zone A,37.088372505183756,-121.98318544937528,earthquake,2,26,473.48853048039007,71
30639,2013-06-30 14:00:00,Zone C,37.7043364198594,-121.65326782437172,industrial accident,3,52,467.86426253867813,39
30640,2013-06-30 15:00:00,Zone A,37.603961269544655,-122.33353539352476,earthquake,4,85,255.231953335553,27
30641,2013-06-30 16:00:00,Zone A,37.9676158922925,-121.53440203792822,hurricane,6,20,55.66775757674575,52
30642,2013-06-30 17:00:00,Zone B,37.682022028691264,-121.70542651959083,flood,3,26,46.68553793345909,27
30643,2013-06-30 18:00:00,Zone C,37.68432375656155,-121.6765039033933,industrial accident,5,58,475.78491988430295,34
30644,2013-06-30 19:00:00,Zone B,37.53999286133383,-122.36088351698461,flood,1,54,32.0665731339129,69
30645,2013-06-30 20:00:00,Zone D,37.143760973690775,-121.60981151370821,flood,6,18,336.0637947194942,40
30646,2013-06-30 21:00:00,Zone D,37.53548966817641,-122.26872113558034,industrial accident,9,3,352.3335582915715,40
30647,2013-06-30 22:00:00,Zone D,37.02126935025299,-121.80109453026391,fire,5,66,219.69022181435304,55
30648,2013-06-30 23:00:00,Zone D,37.63233574252747,-122.23704797312729,flood,3,77,331.194583229597,5
30649,2013-07-01 00:00:00,Zone D,37.02404450049339,-122.46822165945193,industrial accident,6,7,198.69016207250652,21
30650,2013-07-01 01:00:00,Zone B,37.81692888782067,-122.47973993363463,hurricane,5,23,292.0342849076885,45
30651,2013-07-01 02:00:00,Zone A,37.30635296364481,-122.05499516818436,hurricane,6,31,103.27220264771353,53
30652,2013-07-01 03:00:00,Zone D,37.75556666339782,-121.99481240378313,flood,6,30,316.02159164702545,64
30653,2013-07-01 04:00:00,Zone C,37.83026029281501,-121.73513690709963,earthquake,5,68,382.4324650221769,5
30654,2013-07-01 05:00:00,Zone D,37.89773677959011,-121.6301268005631,hurricane,3,66,380.8998794452071,32
30655,2013-07-01 06:00:00,Zone D,37.4046279394655,-121.76262592149752,flood,9,42,393.05549183338604,65
30656,2013-07-01 07:00:00,Zone D,37.98538509594784,-121.61079373544568,earthquake,8,94,96.77106625262343,38
30657,2013-07-01 08:00:00,Zone A,37.82422042268181,-121.83187839731808,earthquake,2,4,50.036071080938264,13
30658,2013-07-01 09:00:00,Zone C,37.708805328848754,-122.47621825510915,fire,8,74,67.61731643071774,54
30659,2013-07-01 10:00:00,Zone C,37.1329018618742,-121.81865937307296,industrial accident,9,96,194.673482275009,44
30660,2013-07-01 11:00:00,Zone C,37.90591260111648,-121.98448583198906,hurricane,9,25,71.07796486625881,50
30661,2013-07-01 12:00:00,Zone D,37.57481522592374,-122.24699041454085,industrial accident,2,2,498.4841856599828,35
30662,2013-07-01 13:00:00,Zone A,37.69667532218176,-121.91093937935295,hurricane,4,41,465.89702845710303,20
30663,2013-07-01 14:00:00,Zone A,37.21500978801056,-121.67703633364975,hurricane,3,39,422.9135119572169,57
30664,2013-07-01 15:00:00,Zone D,37.36476831370372,-121.50627404632456,hurricane,4,92,462.8060929371888,36
30665,2013-07-01 16:00:00,Zone C,37.128789397326926,-121.9421161339482,fire,7,53,95.27931457432466,2
30666,2013-07-01 17:00:00,Zone A,37.827165881202454,-121.76599827886133,hurricane,8,66,22.164324717108826,29
30667,2013-07-01 18:00:00,Zone B,37.90118054043535,-122.04338154608416,flood,5,98,6.35141317256935,44
30668,2013-07-01 19:00:00,Zone A,37.675422617888444,-121.93011422533606,earthquake,5,31,62.53400420939416,51
30669,2013-07-01 20:00:00,Zone A,37.05021661080867,-121.67189586596143,earthquake,8,98,16.476539588871418,26
30670,2013-07-01 21:00:00,Zone C,37.464288349508166,-121.62018123383498,earthquake,7,52,249.6550115395809,50
30671,2013-07-01 22:00:00,Zone B,37.0938475066019,-122.199765019604,earthquake,2,42,235.6166925871618,7
30672,2013-07-01 23:00:00,Zone B,37.218110002214885,-121.80347897939829,flood,5,95,458.93550891514406,2
30673,2013-07-02 00:00:00,Zone D,37.82422625798478,-122.21870436672371,flood,6,85,472.0351109103715,26
30674,2013-07-02 01:00:00,Zone D,37.13714489542501,-122.26571351169922,fire,1,41,365.8656587071225,17
30675,2013-07-02 02:00:00,Zone B,37.41583902637177,-122.43440725268627,flood,1,64,258.38160626922735,48
30676,2013-07-02 03:00:00,Zone B,37.521266503672145,-121.571879858879,hurricane,8,72,372.90332004496514,15
30677,2013-07-02 04:00:00,Zone A,37.37326970347183,-121.73273865892114,earthquake,2,65,483.07071928838286,44
30678,2013-07-02 05:00:00,Zone A,37.872416300854056,-122.17063848312146,earthquake,4,82,100.43709528437871,52
30679,2013-07-02 06:00:00,Zone D,37.083380526777624,-121.79200989956863,hurricane,9,12,451.1919041023095,16
30680,2013-07-02 07:00:00,Zone A,37.71331258794423,-122.49515716835509,flood,4,68,378.62848622985837,47
30681,2013-07-02 08:00:00,Zone B,37.59956868360222,-122.24322225581834,fire,1,96,67.34002627725785,42
30682,2013-07-02 09:00:00,Zone D,37.55761251980001,-121.5408224019828,hurricane,1,29,40.25164955640528,26
30683,2013-07-02 10:00:00,Zone C,37.46314385849009,-121.62967910491426,fire,3,53,150.8022234336131,68
30684,2013-07-02 11:00:00,Zone B,37.84459687260754,-121.67603694918817,earthquake,2,63,7.046061461938027,1
30685,2013-07-02 12:00:00,Zone B,37.934364241588824,-121.8907218201353,industrial accident,8,66,266.1166382228863,59
30686,2013-07-02 13:00:00,Zone A,37.02985555375743,-121.84587156152676,flood,2,14,136.24660091849154,32
30687,2013-07-02 14:00:00,Zone C,37.026869512765444,-122.48633209732847,hurricane,1,88,457.1559226187305,41
30688,2013-07-02 15:00:00,Zone C,37.37732507182048,-122.18099640170156,hurricane,6,92,370.59017699982707,5
30689,2013-07-02 16:00:00,Zone B,37.974196732007115,-121.78988331697904,industrial accident,4,15,188.79153550291613,33
30690,2013-07-02 17:00:00,Zone C,37.13896345302238,-122.02231137258514,flood,5,83,32.80798205460423,48
30691,2013-07-02 18:00:00,Zone C,37.19136487710629,-121.99739841579168,flood,6,16,489.3345447467243,23
30692,2013-07-02 19:00:00,Zone D,37.90241787410924,-121.92134594428386,earthquake,3,74,194.35865435920172,3
30693,2013-07-02 20:00:00,Zone C,37.95638965498507,-121.7516359080698,industrial accident,7,13,440.5637607546213,24
30694,2013-07-02 21:00:00,Zone B,37.16752602004461,-122.07558514048173,earthquake,5,25,135.5775896620187,8
30695,2013-07-02 22:00:00,Zone B,37.8638263499465,-122.38607436397236,earthquake,3,75,376.2869021238352,15
