sensor_id,timestamp,latitude_sensor,longitude_sensor,sensor_type,reading_value,status,date,hour,zone_id_sensor,user_id,text,latitude_social,longitude_social,clean_text,zone_id_social
1362.0,2023-01-15 07:56:00,37.07724912411624,-121.9422193,flood,45.45215722126689,inactive,1/15/23,7.0,22.0,156526,fire in downtown,37.47209682590778,-122.31214027594508,fire in downtown,43.0
1220.0,2023-01-15 07:57:00,37.82815709,-121.9975588,temp,17.90187806400565,inactive,1/15/23,7.0,38.0,110313,evacuate Zone C,37.82502127066512,-122.17383641781,evacuate zone c,38.0
,2023-01-15 07:58:00,,,,,,,,,199358,fire in downtown,37.690851794477055,-121.74705697420173,fire in downtown,19.0
1344.0,2023-01-15 07:59:00,37.21566836,-122.1943849,seismic,50.162402949467086,inactive,1/15/23,7.0,36.0,132097,fire in downtown,37.36323513438609,-122.35146688020296,fire in downtown,49.0
1343.0,2023-01-15 08:00:00,37.11638071535605,-121.9250241,seismic,72.35406597787686,inactive,1/15/23,8.0,22.0,112959,fire in downtown,37.60674934803419,-121.875979335799,fire in downtown,23.0
,2023-01-15 08:01:00,,,,,,,,,167029,emergency in Zone A,37.12245928413215,-121.88181594034532,emergency in zone a,29.0
,2023-01-15 08:02:00,,,,,,,,,116544,evacuate Zone C,37.64954838952,-122.44268330043228,evacuate zone c,7.0
1163.0,2023-01-15 08:03:00,37.62800471924291,-121.77559,seismic,68.27255276112251,active,1/15/23,8.0,49.0,152780,earthquake felt,37.37629928144439,-121.77036028319282,earthquake felt,28.0
,2023-01-15 08:04:00,,,,,,,,,190026,earthquake felt,37.97387126138657,-121.6041264798046,earthquake felt,27.0
1123.0,2023-01-15 08:05:00,37.25929165172566,-121.6838605,seismic,30.385560497007724,active,1/15/23,8.0,27.0,176409,flood near river,37.1879475374222,-122.30159034746424,flood near river,39.0
1327.0,2023-01-15 08:06:00,37.12188467137932,-122.2350424,seismic,13.032258236969096,active,1/15/23,8.0,2.0,140915,fire in downtown,37.50374071548669,-122.48539319585328,fire in downtown,22.0
1564.0,2023-01-15 08:07:00,37.103163662318345,-122.3619189,humidity,63.24189686785077,active,1/15/23,8.0,45.0,190297,fire in downtown,37.01368051078622,-121.83217366267164,fire in downtown,29.0
,2023-01-15 08:08:00,,,,,,,,,117255,earthquake felt,37.58164183563398,-121.76178469790015,earthquake felt,48.0
1329.0,2023-01-15 08:09:00,37.448373814324526,-122.3496525,flood,66.28400137182837,active,1/15/23,8.0,11.0,114134,flood near river,37.38539224385513,-121.813084236486,flood near river,28.0
1404.0,2023-01-15 08:10:00,37.69860885348068,-121.708802,temp,68.25689469615833,inactive,1/15/23,8.0,49.0,187937,evacuate Zone C,37.18911346547639,-121.89083977090856,evacuate zone c,46.0
1046.0,2023-01-15 08:11:00,37.36098327443851,-122.2782266,humidity,39.92387679473602,inactive,1/15/23,8.0,30.0,107445,flood near river,37.30543705111968,-121.9513560063856,flood near river,16.0
1418.0,2023-01-15 08:12:00,37.151891886228285,-122.0041252,humidity,80.39794810733889,active,1/15/23,8.0,37.0,100975,emergency in Zone A,37.696116893548016,-122.49157652097124,emergency in zone a,20.0
1883.0,2023-01-15 08:13:00,37.05212332081632,-122.1270664,temp,12.367269886705046,inactive,1/15/23,8.0,47.0,195422,earthquake felt,37.07740476207038,-122.29014462281728,earthquake felt,24.0
,2023-01-15 08:14:00,,,,,,,,,109895,fire in downtown,37.14998032008099,-121.93012124001628,fire in downtown,46.0
1421.0,2023-01-15 08:15:00,37.78731161552974,-122.338338,flood,29.66232886,inactive,1/15/23,8.0,3.0,130497,fire in downtown,37.123084724232335,-121.87944933851536,fire in downtown,29.0
1150.0,2023-01-15 08:16:00,37.61733089740728,-121.7946021,seismic,13.848357793138977,inactive,1/15/23,8.0,49.0,162104,flood near river,37.39693996148453,-121.6031075637087,flood near river,44.0
1825.0,2023-01-15 08:17:00,37.71571413044341,-122.4568357,seismic,13.741156329341042,active,1/15/23,8.0,19.0,109618,earthquake felt,37.04374059823851,-121.86236824573056,earthquake felt,29.0
1365.0,2023-01-15 08:18:00,37.85398642166376,-122.1133466,flood,63.53056743213457,active,1/15/23,8.0,25.0,112844,evacuate Zone C,37.98740697730332,-122.1467296979292,evacuate zone c,18.0
1866.0,2023-01-15 08:19:00,37.98327696876825,-121.7666844,seismic,0.94556348,inactive,1/15/23,8.0,17.0,163544,evacuate Zone C,37.86714605112875,-121.64142756511714,evacuate zone c,6.0
1061.0,2023-01-15 08:20:00,37.54340095435696,-122.388045,humidity,18.664030552413823,active,1/15/23,8.0,24.0,127703,earthquake felt,37.89990228378832,-121.93842131743376,earthquake felt,25.0
1661.0,2023-01-15 08:21:00,37.56252886,-122.4495482,flood,4.563732915,inactive,1/15/23,8.0,24.0,173570,emergency in Zone A,37.086141121579466,-122.05263335289658,emergency in zone a,14.0
1221.0,2023-01-15 08:22:00,37.21505316,-122.2373876,humidity,73.93325143275597,active,1/15/23,8.0,2.0,134204,emergency in Zone A,37.162246450935946,-121.73198940766127,emergency in zone a,4.0
1406.0,2023-01-15 08:23:00,37.04846420030129,-122.2026101,flood,53.36871788944112,inactive,1/15/23,8.0,47.0,127018,emergency in Zone A,37.25797515867063,-122.11364509233157,emergency in zone a,36.0
,2023-01-15 08:24:00,,,,,,,,,100733,evacuate Zone C,37.46457151748264,-121.67713283106065,evacuate zone c,0.0
1511.0,2023-01-15 08:25:00,37.57769455178783,-122.404528,flood,91.07409198998988,inactive,1/15/23,8.0,24.0,108896,fire in downtown,37.08941356924081,-121.80766387503482,fire in downtown,29.0
1293.0,2023-01-15 08:26:00,37.740469071475786,-121.845107,humidity,92.41739739129018,active,1/15/23,8.0,29.0,140959,fire in downtown,37.51406592196889,-121.9578710566973,fire in downtown,11.0
,2023-01-15 08:27:00,,,,,,,,,132358,evacuate Zone C,37.13499550081775,-122.46017823814849,evacuate zone c,9.0
1048.0,2023-01-15 08:28:00,37.738316323312965,-121.534378,flood,9.271032002877345,inactive,1/15/23,8.0,16.0,184301,flood near river,37.21582668130175,-121.51457283503726,flood near river,13.0
,2023-01-15 08:29:00,,,,,,,,,144450,fire in downtown,37.190026204625546,-122.3029893834489,fire in downtown,39.0
,2023-01-15 08:30:00,,,,,,,,,129466,fire in downtown,37.13443939041656,-121.83118534011044,fire in downtown,29.0
,2023-01-15 08:31:00,,,,,,,,,157352,fire in downtown,37.344784398355536,-122.34023325851686,fire in downtown,49.0
1506.0,2023-01-15 08:32:00,37.51525572618316,-122.3208168,flood,21.12850237973668,inactive,1/15/23,8.0,11.0,118637,earthquake felt,37.120924857533616,-122.38775193904054,earthquake felt,39.0
,2023-01-15 08:33:00,,,,,,,,,166533,evacuate Zone C,37.73026303678695,-121.5764221614837,evacuate zone c,41.0
1584.0,2023-01-15 08:34:00,37.52905500090412,-121.51755,seismic,81.28799050306257,inactive,1/15/23,8.0,40.0,146584,earthquake felt,37.8878913158899,-121.69777180551236,earthquake felt,42.0
,2023-01-15 08:35:00,,,,,,,,,133641,earthquake felt,37.227762025015366,-122.41187696563551,earthquake felt,17.0
,2023-01-15 08:36:00,,,,,,,,,159214,earthquake felt,37.23231195150981,-121.90830725183982,earthquake felt,46.0
1857.0,2023-01-15 08:37:00,37.74588218294404,-121.7284153,flood,75.36511382444912,inactive,1/15/23,8.0,49.0,107049,fire in downtown,37.66915777945641,-121.86674963941462,fire in downtown,23.0
1205.0,2023-01-15 08:38:00,37.90830692929588,-122.073487,seismic,71.88054787066093,active,1/15/23,8.0,7.0,186038,evacuate Zone C,37.452769814486565,-122.06579660878322,evacuate zone c,33.0
,2023-01-15 08:39:00,,,,,,,,,190224,flood near river,37.26220031059251,-121.82957600365158,flood near river,28.0
,2023-01-15 08:40:00,,,,,,,,,189491,emergency in Zone A,37.99946977929872,-121.89176358666543,emergency in zone a,25.0
,2023-01-15 08:41:00,,,,,,,,,147651,flood near river,37.74065198754992,-122.41091910017084,flood near river,20.0
,2023-01-15 08:42:00,,,,,,,,,118224,emergency in Zone A,37.766492372385216,-121.7901270462148,emergency in zone a,31.0
1924.0,2023-01-15 08:43:00,37.74128453021586,-121.5750553,humidity,33.393312726928706,inactive,1/15/23,8.0,16.0,183303,fire in downtown,37.93473250517079,-121.68606340346663,fire in downtown,42.0
,2023-01-15 08:44:00,,,,,,,,,121417,fire in downtown,37.89380576344045,-122.30834950538546,fire in downtown,40.0
1975.0,2023-01-15 08:45:00,37.93270613,-122.2989619,flood,97.61416039,active,1/15/23,8.0,15.0,155428,evacuate Zone C,37.73347713694496,-122.22332321295436,evacuate zone c,35.0
1295.0,2023-01-15 08:46:00,37.25386152604033,-121.80585,humidity,93.64341985431052,inactive,1/15/23,8.0,18.0,100834,fire in downtown,37.82675781457852,-121.89900027204251,fire in downtown,10.0
1935.0,2023-01-15 08:47:00,37.42782537372238,-121.7433682,seismic,84.02785310004701,inactive,1/15/23,8.0,42.0,114755,emergency in Zone A,37.60322790994387,-121.92129879207836,emergency in zone a,11.0
1537.0,2023-01-15 08:48:00,37.24666482732985,-121.5186299,temp,98.97860529,inactive,1/15/23,8.0,10.0,111714,emergency in Zone A,37.4596316729977,-121.6391740903848,emergency in zone a,0.0
,2023-01-15 08:49:00,,,,,,,,,195962,emergency in Zone A,37.62058825480097,-121.79193774332678,emergency in zone a,48.0
1759.0,2023-01-15 08:50:00,37.46895791409695,-121.5917426,seismic,36.593779902153855,active,1/15/23,8.0,4.0,142775,earthquake felt,37.99935994371132,-122.37551967937998,earthquake felt,40.0
1178.0,2023-01-15 08:51:00,37.25653290430157,-122.1944933,seismic,52.042316854801086,inactive,1/15/23,8.0,30.0,171843,earthquake felt,37.56069402322187,-121.57862074308652,earthquake felt,30.0
1739.0,2023-01-15 08:52:00,37.72711752061964,-121.855398,temp,22.74821181715454,inactive,1/15/23,8.0,1.0,192025,emergency in Zone A,37.68142291661151,-121.8745427806488,emergency in zone a,23.0
1237.0,2023-01-15 08:53:00,37.61766037766254,-122.0339083,humidity,59.76409465167838,inactive,1/15/23,8.0,33.0,155310,evacuate Zone C,37.45010253727197,-122.46076196751469,evacuate zone c,22.0
1655.0,2023-01-15 08:54:00,37.93138165477744,-121.6650451,seismic,33.61817832,active,1/15/23,8.0,5.0,101459,emergency in Zone A,37.26321926747542,-121.78258327335438,emergency in zone a,4.0
,2023-01-15 08:55:00,,,,,,,,,152272,earthquake felt,37.280171317574144,-122.30592326889376,earthquake felt,49.0
1791.0,2023-01-15 08:56:00,37.62949901003481,-121.8508199,humidity,75.33594591916459,inactive,1/15/23,8.0,1.0,115621,flood near river,37.12540352100424,-121.64337160930329,flood near river,8.0
1490.0,2023-01-15 08:57:00,37.876990376916815,-122.4442462,flood,39.796542729408365,inactive,1/15/23,8.0,41.0,143125,fire in downtown,37.69848076498189,-121.8576705827742,fire in downtown,23.0
1880.0,2023-01-15 08:58:00,37.92675850786343,-121.7890716,flood,59.78944536610547,inactive,1/15/23,8.0,17.0,191620,fire in downtown,37.393038224175086,-122.24690904695844,fire in downtown,5.0
1945.0,2023-01-15 08:59:00,37.77007565928616,-122.3615992,flood,62.44301314,inactive,1/15/23,8.0,3.0,184874,evacuate Zone C,37.99165511509967,-121.77174052457404,evacuate zone c,42.0
1610.0,2023-01-15 09:00:00,37.31013291588412,-121.9035467,seismic,18.62269221831163,active,1/15/23,9.0,21.0,185566,flood near river,37.99852764115504,-122.25137284094538,flood near river,40.0
,2023-01-15 09:01:00,,,,,,,,,164947,emergency in Zone A,37.75986843385106,-122.4730700359104,emergency in zone a,20.0
1902.0,2023-01-15 09:02:00,37.44252257784328,-122.4988356,humidity,21.575966345834097,inactive,1/15/23,9.0,43.0,103670,fire in downtown,37.88497776934018,-121.7525190367908,fire in downtown,42.0
1287.0,2023-01-15 09:03:00,37.45673378,-121.7073488,flood,99.22665173,inactive,1/15/23,9.0,28.0,116736,earthquake felt,37.11585508106032,-121.5674170185046,earthquake felt,32.0
1936.0,2023-01-15 09:04:00,37.08232742046712,-122.22963,humidity,49.27109171690933,inactive,1/15/23,9.0,47.0,122213,emergency in Zone A,37.53338169909745,-121.77623768145598,emergency in zone a,48.0
1789.0,2023-01-15 09:05:00,37.11880504506819,-122.2303642,temp,34.32164596149053,active,1/15/23,9.0,47.0,113696,flood near river,37.17558272209562,-122.14547993460644,flood near river,26.0
,2023-01-15 09:06:00,,,,,,,,,188975,evacuate Zone C,37.01629214196213,-122.4026959069998,evacuate zone c,9.0
1115.0,2023-01-15 09:07:00,37.422319804978095,-121.863974,temp,20.910534657747736,inactive,1/15/23,9.0,21.0,122405,evacuate Zone C,37.33014704328182,-121.80197021836148,evacuate zone c,28.0
1647.0,2023-01-15 09:08:00,37.36883767472739,-122.1165368,seismic,18.487486906483664,inactive,1/15/23,9.0,6.0,162086,evacuate Zone C,37.25360917797245,-121.82299749778458,evacuate zone c,28.0
1385.0,2023-01-15 09:09:00,37.89216144272193,-121.9236145,flood,91.22259269931487,active,1/15/23,9.0,35.0,117238,fire in downtown,37.34600477515184,-121.81361126658622,fire in downtown,28.0
1601.0,2023-01-15 09:10:00,37.106525281847375,-121.9967195,flood,24.02874199868412,inactive,1/15/23,9.0,14.0,126334,fire in downtown,37.46829301505745,-121.83961009844364,fire in downtown,45.0
1889.0,2023-01-15 09:11:00,37.53496666454873,-121.7713068,flood,59.54459366107117,active,1/15/23,9.0,13.0,168006,flood near river,37.77778496418517,-121.758699853828,flood near river,31.0
1463.0,2023-01-15 09:12:00,37.70198814787015,-121.5898498,seismic,58.170119152065126,inactive,1/15/23,9.0,16.0,172940,evacuate Zone C,37.03183684043052,-121.8314751551072,evacuate zone c,29.0
,2023-01-15 09:13:00,,,,,,,,,129549,earthquake felt,37.698244339506125,-121.65332294430418,earthquake felt,19.0
1534.0,2023-01-15 09:14:00,37.88538883612645,-122.4391679,flood,25.50518608562872,inactive,1/15/23,9.0,41.0,160146,evacuate Zone C,37.57069039223384,-121.52270043042286,evacuate zone c,30.0
1568.0,2023-01-15 09:15:00,37.07256653239791,-121.9006755,temp,0.2973842405016302,active,1/15/23,9.0,22.0,187281,evacuate Zone C,37.22490598186157,-121.92179314225002,evacuate zone c,46.0
1036.0,2023-01-15 09:16:00,37.78554520221167,-121.6959018,seismic,22.406452797798703,inactive,1/15/23,9.0,39.0,186954,flood near river,37.03963324623582,-122.15496180349128,flood near river,2.0
,2023-01-15 09:17:00,,,,,,,,,180254,evacuate Zone C,37.26165667336246,-121.97501109551348,evacuate zone c,46.0
,2023-01-15 09:18:00,,,,,,,,,169909,flood near river,37.542255360408895,-122.25299073089792,flood near river,43.0
,2023-01-15 09:19:00,,,,,,,,,137596,emergency in Zone A,37.739126003930906,-122.25629051681194,emergency in zone a,12.0
1508.0,2023-01-15 09:20:00,37.85074490126973,-121.9266058,seismic,86.68043459209353,inactive,1/15/23,9.0,38.0,168328,fire in downtown,37.81007140736495,-121.70880559444052,fire in downtown,6.0
1161.0,2023-01-15 09:21:00,37.58389564,-122.3731444,humidity,36.189026243236974,inactive,1/15/23,9.0,24.0,185040,fire in downtown,37.83248273765091,-122.37656797845356,fire in downtown,20.0
1340.0,2023-01-15 09:22:00,37.84678460364358,-122.4985668,temp,44.08066928397558,inactive,1/15/23,9.0,41.0,147312,fire in downtown,37.56727233161055,-121.60033342112592,fire in downtown,30.0
1330.0,2023-01-15 09:23:00,37.97108882743619,-122.0389188,temp,76.89317704390271,active,1/15/23,9.0,7.0,148040,fire in downtown,37.44143298315748,-121.8859618389823,fire in downtown,45.0
1120.0,2023-01-15 09:24:00,37.79963682726742,-122.0083344,flood,62.30626226,inactive,1/15/23,9.0,38.0,147160,flood near river,37.59196263237073,-122.1280523310216,flood near river,15.0
,2023-01-15 09:25:00,,,,,,,,,134147,flood near river,37.83285696454835,-121.85966612104784,flood near river,31.0
1241.0,2023-01-15 09:26:00,37.67718557918936,-121.7661942,seismic,61.08089499444426,inactive,1/15/23,9.0,49.0,188467,fire in downtown,37.933640783724336,-122.42327817376928,fire in downtown,1.0
1050.0,2023-01-15 09:27:00,37.04988691786906,-121.8577935,temp,66.97069863069497,inactive,1/15/23,9.0,22.0,136516,fire in downtown,37.93015879196504,-122.31827708234653,fire in downtown,40.0
,2023-01-15 09:28:00,,,,,,,,,149125,evacuate Zone C,37.83340452361499,-121.9837348380842,evacuate zone c,10.0
,2023-01-15 09:29:00,,,,,,,,,113730,emergency in Zone A,37.39456434547324,-122.30951269451876,emergency in zone a,49.0
1733.0,2023-01-15 09:30:00,37.657519330989885,-121.7188209,seismic,11.913550132885389,active,1/15/23,9.0,49.0,199893,earthquake felt,37.3835282448373,-122.0207483718202,earthquake felt,16.0
,2023-01-15 09:31:00,,,,,,,,,125339,emergency in Zone A,37.19496221563084,-122.3782775443561,emergency in zone a,39.0
1981.0,2023-01-15 09:32:00,37.16144266065724,-122.4662564,seismic,40.97778583,inactive,1/15/23,9.0,32.0,185711,evacuate Zone C,37.54944154224496,-122.4761252864316,evacuate zone c,7.0
,2023-01-15 09:33:00,,,,,,,,,164646,evacuate Zone C,37.446059788756,-121.96443527941102,evacuate zone c,16.0
1127.0,2023-01-15 09:34:00,37.84885895030683,-122.2675106,humidity,95.91547677,active,1/15/23,9.0,3.0,193856,earthquake felt,37.36834122145877,-122.38487271413568,earthquake felt,49.0
1922.0,2023-01-15 09:35:00,37.74866837711184,-122.309044,temp,65.96825764588117,inactive,1/15/23,9.0,3.0,142143,fire in downtown,37.07102600419694,-121.83325711172492,fire in downtown,29.0
1077.0,2023-01-15 09:36:00,37.41343541,-121.6600508,seismic,71.78241937361608,active,1/15/23,9.0,42.0,119323,emergency in Zone A,37.049423945509936,-122.174874906201,emergency in zone a,2.0
1417.0,2023-01-15 09:37:00,37.303024132065545,-122.206709,humidity,98.98587338702971,active,1/15/23,9.0,30.0,198156,earthquake felt,37.50059793519237,-122.49074061414667,earthquake felt,22.0
,2023-01-15 09:38:00,,,,,,,,,101290,earthquake felt,37.42893354380772,-122.25366658571257,earthquake felt,5.0
,2023-01-15 09:39:00,,,,,,,,,146003,evacuate Zone C,37.11383734539304,-121.78278104506768,evacuate zone c,29.0
1340.0,2023-01-15 09:40:00,37.38819202463363,-122.497055,seismic,45.54214090274985,inactive,1/15/23,9.0,43.0,134770,evacuate Zone C,37.43229714483918,-121.51839963513883,evacuate zone c,44.0
1107.0,2023-01-15 09:41:00,37.72171707272532,-122.4469425,humidity,16.886910897754102,active,1/15/23,9.0,19.0,144966,earthquake felt,37.950112507557975,-122.41464666738337,earthquake felt,1.0
1525.0,2023-01-15 09:42:00,37.64738072987842,-122.4514362,temp,77.87795348898341,inactive,1/15/23,9.0,19.0,114951,flood near river,37.09921492880146,-121.66212604682347,flood near river,8.0
1201.0,2023-01-15 09:43:00,37.742701928760624,-121.8288155,seismic,59.05189288740482,active,1/15/23,9.0,29.0,181064,flood near river,37.98660457674321,-122.0718606232412,flood near river,34.0
1041.0,2023-01-15 09:44:00,37.20160367,-122.2621075,humidity,71.66935722783091,active,1/15/23,9.0,2.0,149712,evacuate Zone C,37.1989664716555,-121.66468243178376,evacuate zone c,4.0
1846.0,2023-01-15 09:45:00,37.19486665708735,-121.7184719,seismic,32.150210383599784,inactive,1/15/23,9.0,31.0,172984,fire in downtown,37.25736152931424,-122.48472008058664,fire in downtown,17.0
,2023-01-15 09:46:00,,,,,,,,,186743,earthquake felt,37.98628231766391,-121.617806575333,earthquake felt,27.0
1596.0,2023-01-15 09:47:00,37.96217067710759,-121.9187705,seismic,2.1222787080973693,active,1/15/23,9.0,35.0,142623,evacuate Zone C,37.227230587132574,-121.82125058345824,evacuate zone c,4.0
1922.0,2023-01-15 09:48:00,37.60287998494314,-121.9381079,flood,11.023339844432234,active,1/15/23,9.0,23.0,124261,fire in downtown,37.5655756303481,-122.22080755466548,fire in downtown,15.0
1256.0,2023-01-15 09:49:00,37.388351129320455,-122.3802877,humidity,0.2517058539871941,active,1/15/23,9.0,43.0,119253,evacuate Zone C,37.97605241949161,-121.90993669399865,evacuate zone c,25.0
,2023-01-15 09:50:00,,,,,,,,,142588,earthquake felt,37.22590065374278,-121.93383039781938,earthquake felt,46.0
1589.0,2023-01-15 09:51:00,37.48360722199203,-122.3140383,flood,96.43185345878932,active,1/15/23,9.0,11.0,164057,earthquake felt,37.04117547182017,-122.25746495190896,earthquake felt,24.0
1540.0,2023-01-15 09:52:00,37.09949374596227,-121.5443784,humidity,66.26754107565623,inactive,1/15/23,9.0,12.0,152018,fire in downtown,37.37569663871531,-122.18619044677992,fire in downtown,5.0
1674.0,2023-01-15 09:53:00,37.43996524554686,-121.5555902,humidity,77.39541597627635,active,1/15/23,9.0,4.0,147169,emergency in Zone A,37.44420369073512,-122.39275428842608,emergency in zone a,22.0
1707.0,2023-01-15 09:54:00,37.243536142194856,-122.2983558,flood,32.50292663283732,inactive,1/15/23,9.0,2.0,166212,evacuate Zone C,37.989428002737526,-122.30023970168986,evacuate zone c,40.0
,2023-01-15 09:55:00,,,,,,,,,166038,evacuate Zone C,37.51806419184721,-121.74700365700586,evacuate zone c,48.0
1402.0,2023-01-15 09:56:00,37.56583991218074,-121.5517421,temp,61.546537843624726,inactive,1/15/23,9.0,40.0,108709,evacuate Zone C,37.085377752610526,-121.52372257160896,evacuate zone c,32.0
1000.0,2023-01-15 09:57:00,37.82704259083137,-121.5894022,flood,16.989824717740387,active,1/15/23,9.0,16.0,185729,evacuate Zone C,37.94252597240489,-122.21286930160124,evacuate zone c,18.0
1706.0,2023-01-15 09:58:00,37.26873851315907,-121.589359,humidity,59.99720445615752,inactive,1/15/23,9.0,10.0,193793,evacuate Zone C,37.87560847990069,-121.5675309618158,evacuate zone c,27.0
,2023-01-15 09:59:00,,,,,,,,,124034,fire in downtown,37.97463332380745,-122.45079832968612,fire in downtown,1.0
1195.0,2023-01-15 10:00:00,37.74396969534075,-122.1916361,humidity,28.17335935895384,active,1/15/23,10.0,25.0,184769,emergency in Zone A,37.5545161951254,-122.44943317330576,emergency in zone a,7.0
,2023-01-15 10:01:00,,,,,,,,,151146,fire in downtown,37.52204352451477,-121.9788278835554,fire in downtown,11.0
1040.0,2023-01-15 10:02:00,37.38111377010764,-122.2542576,flood,40.798835386004825,inactive,1/15/23,10.0,30.0,150825,flood near river,37.4059839417955,-122.23866950818716,flood near river,5.0
1271.0,2023-01-15 10:03:00,37.36630269401446,-121.6385216,temp,81.61992732097369,inactive,1/15/23,10.0,27.0,195138,flood near river,37.9203233417478,-121.98561859242275,flood near river,34.0
1252.0,2023-01-15 10:04:00,37.984816575850665,-122.3561705,temp,86.56582815829313,active,1/15/23,10.0,15.0,177464,flood near river,37.124452441546666,-122.40144385593771,flood near river,9.0
1200.0,2023-01-15 10:05:00,37.488407233897405,-121.8470166,humidity,81.75473779373257,inactive,1/15/23,10.0,13.0,197910,evacuate Zone C,37.05720958381604,-121.95845690999012,evacuate zone c,14.0
1918.0,2023-01-15 10:06:00,37.057309545144335,-121.9335563,temp,63.17000723030706,active,1/15/23,10.0,22.0,169437,flood near river,37.13164477527833,-121.9310335176551,flood near river,46.0
,2023-01-15 10:07:00,,,,,,,,,160606,earthquake felt,37.47651318447896,-121.90075508054623,earthquake felt,45.0
,2023-01-15 10:08:00,,,,,,,,,178632,earthquake felt,37.35793931495756,-121.5244128555874,earthquake felt,44.0
,2023-01-15 10:09:00,,,,,,,,,141792,flood near river,37.40434499976554,-121.9845721610836,flood near river,16.0
1883.0,2023-01-15 10:10:00,37.14579815660243,-122.0534477,temp,98.85242589399247,active,1/15/23,10.0,14.0,173199,evacuate Zone C,37.96521215740876,-121.89807839814408,evacuate zone c,25.0
,2023-01-15 10:11:00,,,,,,,,,157695,evacuate Zone C,37.93607713574507,-122.0846712485582,evacuate zone c,34.0
1828.0,2023-01-15 10:12:00,37.75214914640512,-121.7335397,humidity,69.20090804470384,active,1/15/23,10.0,39.0,160039,earthquake felt,37.20356467674519,-121.96390338518296,earthquake felt,46.0
,2023-01-15 10:13:00,,,,,,,,,122921,earthquake felt,37.84574051305628,-122.48371154474133,earthquake felt,1.0
,2023-01-15 10:14:00,,,,,,,,,151306,flood near river,37.75508461957548,-122.16406366964024,flood near river,35.0
1075.0,2023-01-15 10:15:00,37.325911428532805,-122.2532037,seismic,35.754332121604904,active,1/15/23,10.0,30.0,193264,emergency in Zone A,37.637310620683216,-121.88828781318333,emergency in zone a,23.0
1468.0,2023-01-15 10:16:00,37.699635397718616,-121.8966834,humidity,35.64781632422931,active,1/15/23,10.0,1.0,139181,earthquake felt,37.16751567113543,-122.03104411256903,earthquake felt,26.0
1681.0,2023-01-15 10:17:00,37.75849976154556,-121.5278443,humidity,17.551493519518424,active,1/15/23,10.0,16.0,120802,flood near river,37.962290231283305,-121.8353624484068,flood near river,25.0
,2023-01-15 10:18:00,,,,,,,,,115815,fire in downtown,37.29699600729408,-122.3500843925354,fire in downtown,49.0
1462.0,2023-01-15 10:19:00,37.58210515176662,-122.2933765,seismic,80.07400220872047,active,1/15/23,10.0,44.0,196777,fire in downtown,37.02962715675506,-121.55241856096832,fire in downtown,32.0
1288.0,2023-01-15 10:20:00,37.15438150333213,-122.2879445,humidity,49.337094695299264,active,1/15/23,10.0,2.0,143043,evacuate Zone C,37.50778344890139,-122.13725794606772,evacuate zone c,33.0
1587.0,2023-01-15 10:21:00,37.64210021048528,-121.5630691,seismic,1.4492757626362374,inactive,1/15/23,10.0,40.0,163283,emergency in Zone A,37.86042718434608,-122.25716031356846,emergency in zone a,12.0
,2023-01-15 10:22:00,,,,,,,,,183978,flood near river,37.94793595105871,-122.03597332337549,flood near river,34.0
,2023-01-15 10:23:00,,,,,,,,,121458,flood near river,37.94172051953183,-122.00991422201946,flood near river,34.0
1520.0,2023-01-15 10:24:00,37.505159503570944,-121.9369368,humidity,46.28656057799956,inactive,1/15/23,10.0,23.0,116069,emergency in Zone A,37.04002591577537,-121.57734916450109,emergency in zone a,32.0
1649.0,2023-01-15 10:25:00,37.21259788735274,-121.9669304,humidity,14.445177035212776,active,1/15/23,10.0,37.0,108649,flood near river,37.4222897614871,-121.67988146013084,flood near river,0.0
,2023-01-15 10:26:00,,,,,,,,,154830,flood near river,37.27702820282053,-121.6969138552484,flood near river,21.0
1568.0,2023-01-15 10:27:00,37.34920005,-121.6507907,temp,96.49942867859136,active,1/15/23,10.0,27.0,112007,earthquake felt,37.808948333409774,-122.05921372108124,earthquake felt,38.0
,2023-01-15 10:28:00,,,,,,,,,146869,emergency in Zone A,37.43435871711044,-122.45773560034831,emergency in zone a,22.0
,2023-01-15 10:29:00,,,,,,,,,150233,emergency in Zone A,37.25573665943923,-122.40092439664666,emergency in zone a,17.0
1359.0,2023-01-15 10:30:00,37.60471418767193,-121.9786777,seismic,79.92064881361706,inactive,1/15/23,10.0,23.0,126598,evacuate Zone C,37.50315705226657,-121.71413272002545,evacuate zone c,0.0
1583.0,2023-01-15 10:31:00,37.70080184,-122.3765214,flood,63.45614103404237,active,1/15/23,10.0,19.0,183881,flood near river,37.84726623518216,-121.87919019346508,flood near river,10.0
,2023-01-15 10:32:00,,,,,,,,,121775,earthquake felt,37.670865292904274,-121.78715138890536,earthquake felt,23.0
,2023-01-15 10:33:00,,,,,,,,,116772,emergency in Zone A,37.15309161179419,-121.5546250981291,emergency in zone a,32.0
,2023-01-15 10:34:00,,,,,,,,,104196,fire in downtown,37.34344026480875,-121.53193360555773,fire in downtown,44.0
,2023-01-15 10:35:00,,,,,,,,,158337,flood near river,37.39539483123992,-121.78049747273462,flood near river,45.0
1085.0,2023-01-15 10:36:00,37.28536614382551,-122.3459936,flood,86.88220121,inactive,1/15/23,10.0,8.0,112099,flood near river,37.27119917203573,-122.11614936559866,flood near river,36.0
